age,workclass,education_num,marital_status,capital_gain,capital_loss,hours_per_week,income_50k
33,Private,13,Never_married,0,0,50,No
35,Private,4,Married_civ_spouse,0,0,40,No
28,Private,11,Separated,0,0,40,No
51,Private,9,Never_married,0,0,60,No
29,Private,16,Never_married,0,0,40,No
56,Local_gov,10,Divorced,0,0,35,No
56,Private,9,Widowed,594,0,20,No
30,State_gov,9,Never_married,0,0,40,No
47,Private,13,Divorced,0,0,25,No
21,Private,10,Never_married,0,0,40,No
38,Private,11,Married_civ_spouse,0,0,40,No
32,Private,11,Married_civ_spouse,0,0,40,No
44,Private,10,Married_civ_spouse,0,0,40,No
44,Local_gov,9,Married_civ_spouse,0,0,40,No
25,Private,9,Never_married,0,1602,40,No
17,Private,6,Never_married,0,0,20,No
36,Private,9,Married_civ_spouse,0,0,40,No
30,Private,6,Never_married,0,0,40,No
58,Self_emp_inc,9,Never_married,0,0,47,No
19,Private,10,Never_married,0,0,10,No
58,Private,9,Married_civ_spouse,0,0,40,No
36,Private,7,Divorced,0,0,40,No
45,Private,10,Divorced,0,0,40,No
18,Local_gov,7,Never_married,0,0,12,No
33,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
24,State_gov,10,Married_civ_spouse,0,0,45,No
23,Private,3,Never_married,0,0,55,No
24,Private,10,Never_married,0,0,35,No
37,Private,10,Married_civ_spouse,0,0,40,No
23,Local_gov,13,Never_married,0,0,12,No
52,Private,9,Never_married,0,0,40,No
25,Private,10,Never_married,0,0,40,No
24,Private,13,Never_married,0,0,40,No
33,Private,10,Never_married,0,0,49,No
28,Private,5,Never_married,0,0,40,No
29,Private,9,Married_civ_spouse,0,0,45,No
47,Self_emp_not_inc,13,Married_civ_spouse,0,0,50,No
21,Private,10,Never_married,0,0,30,No
24,Self_emp_not_inc,10,Separated,0,0,45,No
27,Private,9,Married_civ_spouse,0,0,40,No
20,Private,9,Never_married,0,0,40,No
45,Private,13,Married_civ_spouse,0,0,15,No
66,Private,10,Married_civ_spouse,0,0,50,No
40,Private,12,Married_civ_spouse,0,0,52,No
25,Private,9,Never_married,0,0,40,No
20,Private,10,Never_married,0,0,10,No
18,Private,7,Never_married,0,0,20,No
32,Local_gov,13,Married_civ_spouse,5013,0,45,No
41,Private,10,Married_civ_spouse,0,0,40,No
31,Private,9,Married_civ_spouse,0,0,50,No
61,Private,8,Never_married,0,0,52,No
27,Private,10,Never_married,0,0,40,No
21,Private,10,Never_married,0,0,40,No
20,Private,9,Never_married,0,0,40,No
68,Private,4,Widowed,0,0,20,No
26,Private,9,Never_married,0,0,40,No
25,Private,10,Never_married,0,0,15,No
61,Self_emp_not_inc,9,Married_civ_spouse,0,0,53,No
36,Private,10,Never_married,0,0,55,No
40,Self_emp_inc,13,Married_civ_spouse,0,0,15,No
30,Private,9,Separated,0,0,40,No
42,Private,13,Separated,0,0,50,No
28,Local_gov,13,Never_married,0,0,50,No
31,Private,11,Married_civ_spouse,0,0,45,No
26,Local_gov,13,Never_married,0,0,40,No
19,Private,10,Never_married,0,1602,40,No
29,Private,9,Married_civ_spouse,0,0,40,No
27,Private,9,Married_civ_spouse,0,0,50,No
29,Self_emp_not_inc,13,Never_married,0,0,40,No
59,Private,9,Married_civ_spouse,0,0,48,No
35,Private,12,Never_married,0,0,35,No
55,Private,6,Married_civ_spouse,2580,0,40,No
54,Private,12,Married_civ_spouse,0,0,40,No
64,Private,4,Married_civ_spouse,0,0,40,No
51,Private,9,Divorced,0,0,40,No
57,Private,9,Married_civ_spouse,0,0,48,No
18,Private,9,Never_married,34095,0,3,No
19,Private,9,Never_married,0,0,25,No
35,Private,9,Divorced,0,0,40,No
62,Local_gov,13,Married_civ_spouse,0,0,40,No
23,Private,9,Never_married,0,0,40,No
20,Private,10,Never_married,0,0,40,No
40,Private,9,Divorced,0,0,40,No
46,Private,11,Married_civ_spouse,0,0,60,No
43,Self_emp_not_inc,10,Married_civ_spouse,0,0,99,No
37,Private,12,Married_civ_spouse,0,0,40,No
17,Private,7,Never_married,0,0,23,No
30,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
62,Federal_gov,9,Married_civ_spouse,0,0,38,No
37,Federal_gov,11,Separated,0,0,40,No
63,Private,9,Divorced,0,0,40,No
40,State_gov,5,Separated,0,0,40,No
44,Private,10,Divorced,0,0,35,No
25,Private,10,Never_married,0,0,25,No
19,Private,10,Never_married,0,0,25,No
45,Private,9,Married_civ_spouse,0,0,45,No
20,Private,10,Never_married,0,0,40,No
64,Private,9,Never_married,0,0,25,No
18,Private,9,Never_married,0,0,30,No
18,Private,10,Never_married,0,0,25,No
38,Private,9,Married_civ_spouse,0,0,40,No
54,Local_gov,14,Widowed,0,0,38,No
35,Private,9,Never_married,0,0,40,No
60,Private,4,Widowed,0,0,20,No
20,Private,3,Married_spouse_absent,0,0,40,No
61,Self_emp_not_inc,13,Married_civ_spouse,0,0,60,No
40,Private,7,Married_civ_spouse,0,0,55,No
43,Private,9,Divorced,0,0,40,No
25,Private,12,Married_civ_spouse,0,0,40,No
50,Private,9,Married_civ_spouse,0,0,45,No
42,Private,4,Divorced,0,0,40,No
52,Local_gov,9,Divorced,0,0,40,No
56,Private,9,Divorced,0,1617,40,No
25,Private,6,Never_married,0,0,40,No
63,Private,8,Married_civ_spouse,0,0,40,No
23,Private,13,Never_married,0,0,40,No
46,Private,9,Widowed,0,0,43,No
23,Private,9,Never_married,0,0,60,No
61,State_gov,9,Widowed,0,0,40,No
18,Private,10,Never_married,0,0,25,No
17,Private,7,Never_married,0,0,15,No
17,Private,7,Never_married,0,0,10,No
34,Federal_gov,13,Married_civ_spouse,0,0,60,No
44,Private,13,Divorced,0,0,35,No
28,Private,13,Never_married,0,0,40,No
27,Private,10,Never_married,0,0,40,No
41,Private,11,Never_married,0,0,30,No
17,Private,7,Never_married,0,1602,12,No
39,Federal_gov,9,Married_civ_spouse,0,1628,40,No
47,Private,11,Never_married,0,0,40,No
19,Private,7,Never_married,0,0,35,No
51,Private,10,Married_civ_spouse,0,0,40,No
30,Private,9,Never_married,0,0,60,No
34,Private,9,Never_married,0,0,48,No
24,Private,13,Never_married,0,0,40,No
17,Private,7,Never_married,0,0,25,No
30,Private,13,Never_married,0,0,40,No
38,Private,9,Divorced,0,0,40,No
30,Private,9,Married_civ_spouse,0,0,45,No
20,Private,9,Never_married,0,0,40,No
59,Self_emp_not_inc,9,Married_civ_spouse,0,0,60,No
37,State_gov,10,Divorced,0,0,30,No
42,Private,12,Never_married,0,0,40,No
27,Local_gov,14,Never_married,0,0,35,No
48,Private,9,Divorced,0,0,30,No
38,Private,13,Divorced,0,0,60,No
76,Private,9,Widowed,0,0,17,No
47,Private,11,Divorced,0,1669,40,No
32,Private,6,Separated,0,0,40,No
46,Federal_gov,14,Never_married,0,0,40,No
48,Private,10,Married_civ_spouse,0,0,8,No
36,Private,14,Married_civ_spouse,0,0,40,No
22,Local_gov,11,Never_married,0,0,10,No
62,Private,5,Never_married,0,0,40,No
39,Private,7,Never_married,0,0,40,No
29,Private,9,Married_civ_spouse,0,2057,20,No
47,Local_gov,13,Married_civ_spouse,0,0,45,No
25,Private,7,Divorced,0,0,40,No
19,State_gov,10,Never_married,0,0,10,No
35,Private,9,Never_married,0,0,40,No
50,Private,9,Married_civ_spouse,0,0,40,No
52,Private,13,Married_civ_spouse,0,0,50,No
33,Private,9,Separated,0,0,40,No
18,Private,6,Never_married,0,0,40,No
28,Private,13,Married_civ_spouse,0,0,40,No
21,Private,9,Never_married,0,0,40,No
58,Private,14,Married_civ_spouse,0,0,40,No
34,Private,7,Never_married,0,0,45,No
52,Private,10,Married_civ_spouse,0,0,40,No
39,Private,12,Never_married,0,0,40,No
21,Private,9,Never_married,0,0,33,No
63,Self_emp_not_inc,13,Never_married,0,0,40,No
45,Private,9,Married_civ_spouse,3942,0,40,No
55,Private,7,Never_married,0,0,40,No
64,Private,12,Never_married,0,0,20,No
20,Private,10,Never_married,0,0,20,No
29,Private,9,Divorced,0,0,50,No
39,State_gov,10,Separated,0,0,30,No
33,Private,9,Never_married,0,0,40,No
32,Private,9,Married_civ_spouse,0,0,5,No
42,Self_emp_inc,2,Married_civ_spouse,0,0,60,No
57,Self_emp_not_inc,10,Married_civ_spouse,0,0,75,No
37,Private,9,Married_civ_spouse,0,0,40,No
18,Private,7,Never_married,0,0,15,No
24,Private,13,Never_married,0,0,30,No
24,Private,10,Never_married,0,0,30,No
29,Private,3,Married_civ_spouse,0,0,40,No
42,Private,10,Married_civ_spouse,0,0,40,No
68,Private,9,Widowed,0,0,32,No
32,Local_gov,9,Never_married,0,0,37,No
30,Private,9,Separated,0,0,40,No
21,Private,10,Never_married,0,0,25,No
17,Private,6,Never_married,0,0,40,No
31,Local_gov,13,Married_civ_spouse,4064,0,40,No
44,Private,9,Married_civ_spouse,0,0,40,No
46,Private,1,Married_civ_spouse,0,0,75,No
48,Private,9,Divorced,0,0,40,No
26,Private,9,Never_married,0,0,35,No
21,Private,7,Married_civ_spouse,0,0,40,No
27,Self_emp_not_inc,13,Never_married,0,0,20,No
77,Private,9,Married_civ_spouse,0,0,15,No
21,Private,10,Never_married,0,0,40,No
24,Private,10,Never_married,0,0,40,No
59,Federal_gov,6,Divorced,0,0,37,No
51,Private,9,Never_married,0,0,40,No
29,Private,4,Married_civ_spouse,0,0,40,No
35,Private,9,Divorced,0,0,45,No
60,Private,9,Divorced,4650,0,40,No
19,Private,8,Never_married,0,0,15,No
30,Private,12,Married_civ_spouse,0,0,40,No
56,Private,6,Married_civ_spouse,0,0,70,No
29,Private,13,Never_married,0,0,40,No
41,Self_emp_inc,5,Married_civ_spouse,0,0,70,No
52,Self_emp_not_inc,9,Divorced,0,0,40,No
26,Private,9,Never_married,0,0,40,No
35,State_gov,14,Never_married,0,0,40,No
48,Private,9,Divorced,0,0,40,No
47,Private,5,Married_spouse_absent,0,0,40,No
30,Federal_gov,10,Married_civ_spouse,0,0,40,No
51,Private,9,Divorced,0,0,40,No
28,Private,10,Divorced,0,0,40,No
36,Private,9,Never_married,0,0,28,No
43,Self_emp_not_inc,5,Married_civ_spouse,0,0,40,No
45,Private,10,Married_civ_spouse,0,0,40,No
29,Private,9,Never_married,0,0,40,No
26,Private,11,Married_civ_spouse,0,2002,40,No
28,Private,9,Never_married,0,0,40,No
40,Private,6,Divorced,0,0,40,No
24,Private,9,Never_married,0,0,40,No
35,Private,9,Never_married,0,0,4,No
72,Private,9,Married_civ_spouse,0,0,12,No
39,Private,4,Married_civ_spouse,0,0,40,No
43,Private,12,Divorced,0,0,40,No
57,Private,9,Never_married,0,0,40,No
33,Private,6,Married_civ_spouse,0,0,40,No
28,Private,9,Married_civ_spouse,0,0,40,No
45,State_gov,10,Married_civ_spouse,0,0,40,No
18,Private,7,Never_married,0,0,13,No
42,Local_gov,4,Divorced,0,0,40,No
21,State_gov,10,Never_married,0,0,20,No
19,Private,10,Married_civ_spouse,0,0,30,No
72,Private,10,Married_civ_spouse,0,0,32,No
32,Local_gov,14,Married_civ_spouse,0,0,48,No
55,Private,9,Widowed,0,0,40,No
19,Private,9,Never_married,0,0,40,No
57,Private,14,Never_married,0,0,80,No
57,State_gov,16,Divorced,0,0,50,No
44,Self_emp_not_inc,7,Married_civ_spouse,0,0,88,No
25,Private,13,Never_married,0,0,50,No
30,Local_gov,9,Married_civ_spouse,0,0,25,No
24,Private,9,Never_married,0,0,40,No
35,Private,10,Divorced,0,0,39,No
26,Private,13,Never_married,0,0,16,No
47,Private,7,Never_married,6849,0,40,No
40,Private,9,Married_civ_spouse,0,0,40,No
44,Private,9,Married_civ_spouse,0,0,38,No
29,Private,9,Never_married,0,0,40,No
52,Private,9,Married_civ_spouse,0,0,40,No
29,Private,10,Never_married,0,0,45,No
39,Local_gov,14,Married_civ_spouse,0,0,45,No
18,Private,10,Never_married,0,0,30,No
31,Private,10,Separated,0,0,40,No
51,Self_emp_not_inc,10,Married_civ_spouse,0,0,75,No
27,Private,10,Married_civ_spouse,0,0,40,No
37,Private,10,Divorced,0,0,40,No
68,Private,15,Widowed,0,0,16,No
19,Private,9,Never_married,34095,0,20,No
61,Self_emp_not_inc,9,Widowed,0,0,40,No
39,Private,10,Separated,0,0,40,No
53,Local_gov,10,Divorced,0,0,40,No
34,State_gov,9,Married_civ_spouse,0,0,40,No
19,Private,9,Never_married,0,0,35,No
28,Private,7,Separated,0,0,40,No
35,Private,4,Married_civ_spouse,0,0,40,No
46,Self_emp_inc,5,Married_civ_spouse,0,0,50,No
55,Private,10,Separated,0,0,10,No
47,Private,9,Married_civ_spouse,0,0,40,No
36,Federal_gov,13,Married_civ_spouse,0,0,40,No
65,Private,7,Married_civ_spouse,0,0,20,No
57,Private,9,Separated,0,0,40,No
60,Self_emp_not_inc,14,Married_civ_spouse,0,0,40,No
25,Private,10,Married_civ_spouse,0,0,40,No
22,Private,10,Never_married,0,0,40,No
57,Private,9,Married_civ_spouse,0,0,40,No
30,Private,10,Married_civ_spouse,0,0,40,No
38,Private,7,Married_civ_spouse,0,0,40,No
73,Self_emp_inc,6,Widowed,0,0,40,No
29,Private,13,Never_married,0,0,40,No
45,Private,10,Divorced,0,0,40,No
51,Self_emp_not_inc,9,Married_civ_spouse,3137,0,60,No
21,Private,10,Never_married,0,0,30,No
40,Private,15,Married_civ_spouse,0,0,40,No
52,Private,14,Divorced,6849,0,60,No
33,Private,8,Divorced,0,0,40,No
31,Private,9,Never_married,0,0,85,No
24,Private,9,Married_civ_spouse,0,0,50,No
44,Self_emp_not_inc,13,Married_civ_spouse,0,0,40,No
20,Private,10,Never_married,0,0,12,No
22,Private,9,Never_married,0,0,40,No
42,Private,10,Married_civ_spouse,0,0,40,No
53,Federal_gov,10,Widowed,0,0,40,No
23,Private,9,Never_married,0,0,40,No
27,Local_gov,13,Never_married,0,0,35,No
26,Private,14,Never_married,0,0,20,No
46,Self_emp_inc,13,Widowed,0,0,50,No
20,Private,9,Never_married,0,0,40,No
46,Private,10,Never_married,0,0,45,No
24,Private,9,Never_married,2174,0,40,No
73,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
33,Private,9,Divorced,0,0,55,No
39,Private,14,Divorced,1506,0,40,No
43,Self_emp_inc,5,Never_married,0,0,44,No
40,Private,10,Married_civ_spouse,0,0,44,No
30,Private,13,Married_civ_spouse,0,0,40,No
73,Private,6,Widowed,0,0,10,No
34,Private,10,Divorced,0,0,6,No
52,Private,4,Married_civ_spouse,0,0,40,No
43,Local_gov,13,Married_civ_spouse,0,0,28,No
42,Self_emp_not_inc,13,Married_spouse_absent,0,0,45,No
34,Self_emp_not_inc,10,Married_civ_spouse,0,0,40,No
25,Private,9,Never_married,0,0,40,No
23,Private,9,Married_civ_spouse,0,0,80,No
70,Private,10,Never_married,0,0,40,No
34,Private,7,Never_married,0,0,40,No
45,Private,9,Married_civ_spouse,0,0,40,No
33,Private,10,Never_married,0,0,40,No
42,Private,11,Divorced,0,0,40,No
26,Private,10,Never_married,0,0,20,No
22,Private,9,Never_married,0,0,40,No
33,Self_emp_not_inc,7,Married_civ_spouse,0,0,50,No
72,Private,2,Divorced,0,0,40,No
23,Private,10,Never_married,0,0,37,No
39,Private,9,Married_civ_spouse,0,0,42,No
64,Private,14,Never_married,0,0,35,No
57,Private,9,Separated,2174,0,40,No
37,Private,10,Married_civ_spouse,0,0,30,No
38,Private,13,Never_married,2202,0,45,No
49,Self_emp_inc,9,Married_civ_spouse,0,0,40,No
22,Private,9,Never_married,0,0,40,No
34,Private,9,Married_civ_spouse,0,0,40,No
37,Private,11,Never_married,0,0,6,No
18,Private,9,Never_married,0,0,20,No
42,Private,9,Divorced,0,0,40,No
53,Self_emp_inc,10,Widowed,0,0,60,No
21,Private,6,Married_civ_spouse,0,0,40,No
23,Private,4,Never_married,0,0,35,No
62,Private,14,Never_married,4650,0,40,No
70,Private,10,Divorced,0,0,40,No
49,Private,4,Married_civ_spouse,0,0,40,No
35,Private,10,Married_civ_spouse,0,0,45,No
18,Private,7,Never_married,0,0,35,No
51,Private,13,Separated,0,0,40,No
25,Local_gov,10,Married_civ_spouse,0,0,40,No
28,Private,9,Never_married,0,0,40,No
23,Private,10,Married_civ_spouse,0,0,40,No
48,Private,6,Married_civ_spouse,0,0,70,No
37,Private,10,Married_civ_spouse,0,0,45,No
19,Private,10,Never_married,0,0,15,No
21,Private,8,Never_married,0,0,40,No
24,Private,10,Never_married,0,0,30,No
59,Self_emp_not_inc,13,Married_civ_spouse,0,0,50,No
36,Private,9,Married_civ_spouse,0,0,44,No
32,Local_gov,9,Married_civ_spouse,0,0,41,No
22,Private,10,Separated,0,0,40,No
34,Private,12,Never_married,0,0,40,No
57,Private,10,Separated,0,0,40,No
39,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,No
24,Self_emp_inc,10,Never_married,0,0,40,No
58,Private,10,Married_civ_spouse,0,0,40,No
58,Private,9,Widowed,0,0,27,No
46,Private,5,Divorced,0,0,35,No
35,Private,9,Married_civ_spouse,0,0,35,No
51,Self_emp_not_inc,9,Married_civ_spouse,0,0,60,No
25,Private,10,Married_spouse_absent,0,0,20,No
20,Private,9,Never_married,0,0,40,No
50,Private,9,Married_civ_spouse,0,0,40,No
33,Self_emp_not_inc,9,Separated,0,0,50,No
72,Private,9,Widowed,0,0,30,No
17,Private,8,Never_married,0,0,40,No
28,Private,11,Never_married,0,0,40,No
26,Private,13,Never_married,0,0,30,No
26,Private,9,Never_married,0,0,40,No
29,Private,10,Never_married,0,0,40,No
59,Private,9,Divorced,0,0,40,No
54,Private,4,Never_married,0,0,25,No
24,Private,9,Never_married,0,0,40,No
26,Private,11,Never_married,0,0,40,No
46,Federal_gov,7,Widowed,0,0,40,No
29,Private,9,Never_married,0,0,40,No
52,Private,9,Divorced,0,0,30,No
27,Private,3,Never_married,0,0,75,No
25,Private,11,Never_married,0,0,40,No
28,Private,10,Never_married,0,0,50,No
52,Private,4,Married_civ_spouse,0,0,40,No
36,Private,10,Married_civ_spouse,0,0,40,No
20,Private,9,Never_married,0,0,40,No
52,Federal_gov,10,Separated,0,0,40,No
20,Private,10,Never_married,0,0,20,No
25,Private,13,Married_civ_spouse,0,0,40,No
24,State_gov,14,Never_married,0,0,13,No
34,Private,13,Never_married,0,0,40,No
30,Private,12,Never_married,0,0,40,No
30,Private,10,Never_married,0,0,30,No
45,Private,10,Divorced,0,0,55,No
55,Local_gov,4,Never_married,0,0,40,No
30,Private,10,Never_married,0,0,40,No
53,Private,10,Widowed,0,0,30,No
46,Private,12,Never_married,0,0,56,No
25,Private,8,Never_married,0,0,40,No
58,Private,7,Married_civ_spouse,0,0,20,No
21,Private,10,Never_married,0,0,40,No
29,Private,14,Married_civ_spouse,0,0,20,No
22,Self_emp_inc,9,Never_married,0,0,24,No
34,Private,9,Married_civ_spouse,0,0,40,No
38,Self_emp_not_inc,10,Married_civ_spouse,0,0,15,No
65,Local_gov,8,Widowed,2009,0,44,No
53,Private,9,Separated,0,0,35,No
37,Private,10,Never_married,0,0,40,No
31,Private,9,Never_married,0,0,40,No
19,Private,10,Never_married,0,0,40,No
19,Self_emp_not_inc,10,Never_married,0,0,15,No
41,Local_gov,14,Divorced,0,0,40,No
45,Private,10,Married_civ_spouse,0,0,40,No
67,Private,14,Widowed,0,0,40,No
47,Local_gov,14,Divorced,5455,0,45,No
38,Private,11,Divorced,0,0,40,No
46,Private,9,Married_civ_spouse,0,0,40,No
51,Private,7,Separated,0,0,40,No
34,Self_emp_not_inc,4,Never_married,0,0,10,No
32,Private,15,Never_married,0,0,60,No
26,Private,12,Married_civ_spouse,0,0,40,No
20,Private,9,Never_married,0,0,30,No
23,Private,13,Never_married,0,0,30,No
34,Private,10,Married_civ_spouse,0,0,35,No
43,Self_emp_not_inc,13,Married_civ_spouse,0,0,21,No
50,Private,9,Married_civ_spouse,0,0,40,No
19,Private,11,Never_married,0,0,40,No
35,State_gov,9,Divorced,0,0,40,No
39,Private,7,Divorced,0,0,40,No
52,Private,9,Married_civ_spouse,0,0,40,No
30,Private,10,Divorced,0,0,40,No
39,Private,9,Divorced,0,0,50,No
72,Private,10,Widowed,0,0,4,No
23,Private,10,Separated,0,0,40,No
49,Self_emp_not_inc,10,Married_civ_spouse,0,0,50,No
20,Private,10,Never_married,0,0,40,No
40,Private,10,Separated,0,0,60,No
36,Private,6,Never_married,0,0,40,No
28,Private,10,Separated,0,0,60,No
27,Private,9,Never_married,0,0,40,No
44,Self_emp_not_inc,9,Married_civ_spouse,0,0,30,No
29,Local_gov,9,Married_civ_spouse,2635,0,40,No
18,Private,8,Never_married,0,0,20,No
31,Private,10,Never_married,0,0,40,No
47,Private,10,Married_civ_spouse,0,0,70,No
31,Local_gov,13,Married_civ_spouse,0,0,40,No
29,Private,12,Married_civ_spouse,0,0,50,No
31,Local_gov,13,Never_married,0,0,50,No
19,Private,9,Never_married,0,0,30,No
25,Private,2,Never_married,0,0,25,No
30,Private,9,Divorced,0,0,40,No
33,Local_gov,9,Widowed,0,0,40,No
45,Private,6,Divorced,0,0,40,No
46,Private,9,Never_married,0,0,40,No
32,Private,9,Never_married,0,0,40,No
36,Private,14,Married_civ_spouse,0,0,40,No
52,Private,13,Married_spouse_absent,0,0,50,No
60,Private,4,Divorced,0,0,35,No
41,Private,9,Separated,0,0,40,No
22,Private,10,Never_married,0,0,25,No
65,Self_emp_not_inc,15,Never_married,1086,0,60,No
23,Private,9,Divorced,0,0,10,No
45,Federal_gov,13,Married_civ_spouse,5013,0,45,No
55,Self_emp_not_inc,10,Married_civ_spouse,0,0,72,No
23,Private,9,Married_civ_spouse,0,1573,30,No
21,Private,9,Never_married,0,0,40,No
44,Private,9,Married_civ_spouse,0,0,40,No
90,Private,13,Never_married,0,0,55,No
20,Private,9,Never_married,0,0,40,No
19,Private,10,Never_married,0,0,20,No
46,Private,9,Never_married,0,0,40,No
60,Self_emp_inc,9,Divorced,0,0,40,No
28,Self_emp_not_inc,13,Married_civ_spouse,0,0,55,No
57,Local_gov,13,Married_civ_spouse,0,0,35,No
31,Private,7,Divorced,0,1721,40,No
88,Self_emp_not_inc,15,Married_civ_spouse,0,0,40,No
31,Federal_gov,9,Separated,0,0,40,No
27,Private,10,Never_married,0,0,24,No
52,Private,10,Never_married,0,0,45,No
24,Private,10,Never_married,0,0,40,No
67,Private,7,Widowed,0,0,40,No
44,Private,9,Married_civ_spouse,0,0,45,No
41,Private,11,Separated,0,0,30,No
43,Local_gov,13,Divorced,0,0,42,No
37,Self_emp_not_inc,7,Married_civ_spouse,0,0,45,No
29,Private,9,Never_married,0,0,40,No
37,Private,9,Divorced,0,0,37,No
24,Self_emp_inc,9,Never_married,0,0,40,No
31,State_gov,10,Never_married,0,0,65,No
22,Private,9,Never_married,0,0,20,No
49,Private,11,Married_civ_spouse,0,0,25,No
49,Private,9,Widowed,0,0,20,No
18,Private,6,Never_married,0,0,35,No
57,Private,9,Divorced,0,0,45,No
31,Private,9,Married_civ_spouse,0,0,40,No
31,Private,11,Married_civ_spouse,0,0,42,No
35,Private,9,Married_civ_spouse,0,0,40,No
44,Local_gov,10,Widowed,0,0,15,No
36,Private,10,Never_married,0,0,40,No
22,Local_gov,10,Never_married,0,0,21,No
27,Private,12,Never_married,0,0,40,No
30,Private,7,Married_spouse_absent,0,0,40,No
48,Private,10,Divorced,0,0,30,No
24,Private,13,Never_married,0,0,39,No
52,Private,5,Widowed,0,0,25,No
25,Local_gov,9,Never_married,0,0,40,No
18,Private,7,Never_married,0,0,20,No
25,Private,9,Never_married,0,0,78,No
25,Private,10,Never_married,0,0,42,No
26,Private,13,Never_married,0,0,40,No
62,Private,4,Married_civ_spouse,0,0,20,No
71,Private,10,Married_civ_spouse,3432,0,30,No
32,Private,9,Never_married,0,0,40,No
58,Self_emp_inc,9,Married_civ_spouse,0,0,45,No
50,Private,10,Divorced,0,0,40,No
53,Private,8,Divorced,0,0,40,No
62,Self_emp_not_inc,10,Married_civ_spouse,0,0,80,No
40,Self_emp_not_inc,9,Married_civ_spouse,0,0,15,No
51,Private,9,Married_civ_spouse,0,0,40,No
47,Self_emp_not_inc,10,Married_civ_spouse,0,0,30,No
41,Private,9,Divorced,0,0,40,No
27,Private,13,Never_married,0,0,35,No
