date,store_id,item_id,sales,store_type,bad_weather,promotion,day,month
4/22/2013,2,1032943,154,urban,0,0,Monday,April
4/23/2013,2,1032943,213,urban,0,0.05,Tuesday,April
4/24/2013,2,1032943,157,urban,0,0.1,Wednesday,April
4/25/2013,2,1032943,200,urban,0,0,Thursday,April
4/26/2013,2,1032943,277,urban,0,0,Friday,April
4/27/2013,2,1032943,265,urban,0,0,Saturday,April
4/28/2013,2,1032943,297,urban,0,0.05,Sunday,April
4/29/2013,2,1032943,219,urban,0,0,Monday,April
4/30/2013,2,1032943,131,urban,0,0,Tuesday,April
5/1/2013,2,1032943,257,urban,0,0,Wednesday,May
5/2/2013,2,1032943,262,urban,0,0,Thursday,May
5/3/2013,2,1032943,341,urban,0,0,Friday,May
5/4/2013,2,1032943,278,urban,1,0,Saturday,May
5/5/2013,2,1032943,367,urban,0,0,Sunday,May
5/6/2013,2,1032943,162,urban,0,0,Monday,May
5/7/2013,2,1032943,385,urban,0,0,Tuesday,May
5/8/2013,2,1032943,257,urban,0,0.2,Wednesday,May
5/9/2013,2,1032943,233,urban,0,0,Thursday,May
5/10/2013,2,1032943,319,urban,0,0.15,Friday,May
5/11/2013,2,1032943,395,urban,0,0,Saturday,May
5/12/2013,2,1032943,371,urban,0,0,Sunday,May
5/13/2013,2,1032943,163,urban,0,0,Monday,May
5/14/2013,2,1032943,210,urban,0,0,Tuesday,May
5/15/2013,2,1032943,176,urban,0,0,Wednesday,May
5/16/2013,2,1032943,183,urban,0,0,Thursday,May
5/17/2013,2,1032943,193,urban,0,0,Friday,May
5/18/2013,2,1032943,387,urban,0,0,Saturday,May
5/19/2013,2,1032943,317,urban,0,0,Sunday,May
5/20/2013,2,1032943,228,urban,0,0,Monday,May
5/21/2013,2,1032943,263,urban,0,0,Tuesday,May
5/22/2013,2,1032943,204,urban,0,0,Wednesday,May
5/23/2013,2,1032943,145,urban,0,0,Thursday,May
5/24/2013,2,1032943,309,urban,0,0.05,Friday,May
5/25/2013,2,1032943,269,urban,0,0,Saturday,May
5/26/2013,2,1032943,307,urban,0,0,Sunday,May
5/27/2013,2,1032943,203,urban,0,0.05,Monday,May
5/28/2013,2,1032943,188,urban,0,0,Tuesday,May
5/29/2013,2,1032943,239,urban,0,0,Wednesday,May
5/30/2013,2,1032943,208,urban,0,0,Thursday,May
5/31/2013,2,1032943,236,urban,0,0,Friday,May
6/1/2013,2,1032943,387,urban,0,0,Saturday,June
6/2/2013,2,1032943,209,urban,0,0,Sunday,June
6/3/2013,2,1032943,307,urban,0,0,Monday,June
6/4/2013,2,1032943,194,urban,0,0,Tuesday,June
6/5/2013,2,1032943,180,urban,0,0,Wednesday,June
6/6/2013,2,1032943,193,urban,0,0,Thursday,June
6/7/2013,2,1032943,165,urban,0,0,Friday,June
6/8/2013,2,1032943,209,urban,0,0,Saturday,June
6/9/2013,2,1032943,341,urban,0,0,Sunday,June
6/10/2013,2,1032943,380,urban,0,0.3,Monday,June
6/11/2013,2,1032943,199,urban,0,0,Tuesday,June
6/12/2013,2,1032943,209,urban,0,0,Wednesday,June
6/13/2013,2,1032943,205,urban,0,0.1,Thursday,June
6/14/2013,2,1032943,261,urban,0,0,Friday,June
6/15/2013,2,1032943,276,urban,0,0,Saturday,June
6/16/2013,2,1032943,486,urban,0,0.5,Sunday,June
6/17/2013,2,1032943,273,urban,0,0,Monday,June
6/18/2013,2,1032943,159,urban,0,0,Tuesday,June
6/19/2013,2,1032943,211,urban,0,0,Wednesday,June
6/20/2013,2,1032943,241,urban,0,0,Thursday,June
6/21/2013,2,1032943,252,urban,0,0,Friday,June
6/22/2013,2,1032943,375,urban,0,0,Saturday,June
6/23/2013,2,1032943,328,urban,0,0.15,Sunday,June
6/24/2013,2,1032943,311,urban,0,0.15,Monday,June
6/25/2013,2,1032943,126,urban,0,0,Tuesday,June
6/26/2013,2,1032943,155,urban,0,0,Wednesday,June
6/27/2013,2,1032943,184,urban,0,0,Thursday,June
6/28/2013,2,1032943,279,urban,0,0,Friday,June
6/29/2013,2,1032943,311,urban,0,0,Saturday,June
6/30/2013,2,1032943,269,urban,0,0,Sunday,June
7/1/2013,2,1032943,200,urban,0,0,Monday,July
7/2/2013,2,1032943,209,urban,0,0.1,Tuesday,July
7/3/2013,2,1032943,178,urban,0,0,Wednesday,July
7/4/2013,2,1032943,158,urban,0,0,Thursday,July
7/5/2013,2,1032943,249,urban,0,0,Friday,July
7/6/2013,2,1032943,263,urban,0,0,Saturday,July
7/7/2013,2,1032943,410,urban,0,0,Sunday,July
7/8/2013,2,1032943,297,urban,0,0,Monday,July
7/9/2013,2,1032943,182,urban,0,0,Tuesday,July
7/10/2013,2,1032943,151,urban,0,0,Wednesday,July
7/11/2013,2,1032943,194,urban,0,0,Thursday,July
7/12/2013,2,1032943,233,urban,0,0,Friday,July
7/13/2013,2,1032943,283,urban,0,0,Saturday,July
7/14/2013,2,1032943,507,urban,0,0.2,Sunday,July
7/15/2013,2,1032943,224,urban,0,0,Monday,July
7/16/2013,2,1032943,228,urban,0,0,Tuesday,July
7/17/2013,2,1032943,174,urban,0,0,Wednesday,July
7/18/2013,2,1032943,176,urban,0,0,Thursday,July
7/19/2013,2,1032943,277,urban,0,0,Friday,July
7/20/2013,2,1032943,313,urban,0,0,Saturday,July
7/21/2013,2,1032943,411,urban,0,0.15,Sunday,July
7/22/2013,2,1032943,184,urban,0,0,Monday,July
7/23/2013,2,1032943,161,urban,0,0,Tuesday,July
7/24/2013,2,1032943,190,urban,0,0,Wednesday,July
7/25/2013,2,1032943,185,urban,0,0,Thursday,July
7/26/2013,2,1032943,368,urban,0,0.05,Friday,July
7/27/2013,2,1032943,311,urban,0,0,Saturday,July
7/28/2013,2,1032943,335,urban,0,0,Sunday,July
7/29/2013,2,1032943,181,urban,0,0,Monday,July
7/30/2013,2,1032943,162,urban,0,0,Tuesday,July
7/31/2013,2,1032943,176,urban,0,0,Wednesday,July
8/1/2013,2,1032943,212,urban,0,0,Thursday,August
8/2/2013,2,1032943,229,urban,1,0.1,Friday,August
8/3/2013,2,1032943,250,urban,0,0,Saturday,August
8/4/2013,2,1032943,286,urban,0,0.05,Sunday,August
8/5/2013,2,1032943,225,urban,0,0.1,Monday,August
8/6/2013,2,1032943,190,urban,0,0,Tuesday,August
8/7/2013,2,1032943,227,urban,0,0,Wednesday,August
8/8/2013,2,1032943,178,urban,0,0,Thursday,August
8/9/2013,2,1032943,239,urban,0,0,Friday,August
8/10/2013,2,1032943,355,urban,0,0,Saturday,August
8/11/2013,2,1032943,303,urban,0,0,Sunday,August
8/12/2013,2,1032943,206,urban,0,0.15,Monday,August
8/13/2013,2,1032943,147,urban,0,0,Tuesday,August
8/14/2013,2,1032943,150,urban,0,0,Wednesday,August
8/15/2013,2,1032943,204,urban,0,0.05,Thursday,August
8/16/2013,2,1032943,213,urban,0,0,Friday,August
8/17/2013,2,1032943,514,urban,0,0,Saturday,August
8/18/2013,2,1032943,227,urban,1,0,Sunday,August
8/19/2013,2,1032943,265,urban,0,0,Monday,August
8/20/2013,2,1032943,191,urban,0,0,Tuesday,August
8/21/2013,2,1032943,247,urban,0,0,Wednesday,August
8/22/2013,2,1032943,162,urban,0,0,Thursday,August
8/23/2013,2,1032943,241,urban,0,0,Friday,August
8/24/2013,2,1032943,524,urban,0,0,Saturday,August
8/25/2013,2,1032943,321,urban,0,0,Sunday,August
8/26/2013,2,1032943,401,urban,0,0.5,Monday,August
8/27/2013,2,1032943,205,urban,0,0,Tuesday,August
8/28/2013,2,1032943,171,urban,1,0,Wednesday,August
8/29/2013,2,1032943,216,urban,0,0,Thursday,August
8/30/2013,2,1032943,268,urban,0,0.15,Friday,August
8/31/2013,2,1032943,275,urban,0,0,Saturday,August
9/1/2013,2,1032943,203,urban,0,0,Sunday,September
9/2/2013,2,1032943,140,urban,0,0,Monday,September
9/3/2013,2,1032943,145,urban,1,0,Tuesday,September
9/4/2013,2,1032943,252,urban,0,0,Wednesday,September
9/5/2013,2,1032943,172,urban,0,0,Thursday,September
9/6/2013,2,1032943,225,urban,0,0,Friday,September
9/7/2013,2,1032943,504,urban,0,0.5,Saturday,September
9/8/2013,2,1032943,282,urban,0,0,Sunday,September
9/9/2013,2,1032943,232,urban,0,0.05,Monday,September
9/10/2013,2,1032943,167,urban,0,0,Tuesday,September
9/11/2013,2,1032943,259,urban,0,0,Wednesday,September
9/12/2013,2,1032943,257,urban,0,0,Thursday,September
9/13/2013,2,1032943,254,urban,0,0,Friday,September
9/14/2013,2,1032943,312,urban,0,0,Saturday,September
9/15/2013,2,1032943,352,urban,0,0,Sunday,September
9/16/2013,2,1032943,131,urban,1,0,Monday,September
9/17/2013,2,1032943,194,urban,0,0,Tuesday,September
9/18/2013,2,1032943,211,urban,0,0,Wednesday,September
9/19/2013,2,1032943,155,urban,0,0,Thursday,September
9/20/2013,2,1032943,286,urban,0,0,Friday,September
9/21/2013,2,1032943,233,urban,0,0,Saturday,September
9/22/2013,2,1032943,314,urban,0,0,Sunday,September
9/23/2013,2,1032943,331,urban,0,0,Monday,September
9/24/2013,2,1032943,167,urban,0,0,Tuesday,September
9/25/2013,2,1032943,217,urban,0,0.05,Wednesday,September
9/26/2013,2,1032943,132,urban,0,0.05,Thursday,September
9/27/2013,2,1032943,202,urban,0,0,Friday,September
9/28/2013,2,1032943,168,urban,0,0,Saturday,September
9/29/2013,2,1032943,325,urban,0,0.1,Sunday,September
9/30/2013,2,1032943,130,urban,0,0,Monday,September
10/1/2013,2,1032943,167,urban,0,0,Tuesday,October
10/2/2013,2,1032943,174,urban,1,0,Wednesday,October
10/3/2013,2,1032943,168,urban,0,0,Thursday,October
10/4/2013,2,1032943,284,urban,0,0,Friday,October
10/5/2013,2,1032943,289,urban,0,0,Saturday,October
10/6/2013,2,1032943,322,urban,1,0.05,Sunday,October
10/7/2013,2,1032943,190,urban,0,0.1,Monday,October
10/8/2013,2,1032943,165,urban,0,0,Tuesday,October
10/9/2013,2,1032943,212,urban,0,0,Wednesday,October
10/10/2013,2,1032943,187,urban,0,0,Thursday,October
10/11/2013,2,1032943,221,urban,0,0,Friday,October
10/12/2013,2,1032943,347,urban,0,0,Saturday,October
10/13/2013,2,1032943,451,urban,0,0.05,Sunday,October
10/14/2013,2,1032943,218,urban,0,0,Monday,October
10/15/2013,2,1032943,206,urban,0,0,Tuesday,October
10/16/2013,2,1032943,175,urban,0,0,Wednesday,October
10/17/2013,2,1032943,174,urban,0,0,Thursday,October
10/18/2013,2,1032943,227,urban,0,0,Friday,October
10/19/2013,2,1032943,207,urban,0,0,Saturday,October
10/20/2013,2,1032943,254,urban,0,0,Sunday,October
10/21/2013,2,1032943,161,urban,0,0,Monday,October
10/22/2013,2,1032943,232,urban,0,0,Tuesday,October
10/23/2013,2,1032943,192,urban,0,0,Wednesday,October
10/24/2013,2,1032943,202,urban,0,0.05,Thursday,October
10/25/2013,2,1032943,190,urban,0,0,Friday,October
10/26/2013,2,1032943,393,urban,0,0,Saturday,October
10/27/2013,2,1032943,339,urban,0,0,Sunday,October
10/28/2013,2,1032943,261,urban,0,0,Monday,October
10/29/2013,2,1032943,150,urban,0,0,Tuesday,October
10/30/2013,2,1032943,165,urban,0,0,Wednesday,October
10/31/2013,2,1032943,207,urban,0,0.5,Thursday,October
11/1/2013,2,1032943,239,urban,0,0,Friday,November
11/2/2013,2,1032943,307,urban,0,0,Saturday,November
11/3/2013,2,1032943,258,urban,0,0,Sunday,November
11/4/2013,2,1032943,182,urban,0,0,Monday,November
11/5/2013,2,1032943,208,urban,0,0,Tuesday,November
11/6/2013,2,1032943,171,urban,0,0,Wednesday,November
11/7/2013,2,1032943,197,urban,0,0,Thursday,November
11/8/2013,2,1032943,252,urban,1,0,Friday,November
11/9/2013,2,1032943,486,urban,0,0.2,Saturday,November
11/10/2013,2,1032943,233,urban,0,0,Sunday,November
11/11/2013,2,1032943,251,urban,0,0.2,Monday,November
11/12/2013,2,1032943,157,urban,0,0,Tuesday,November
11/13/2013,2,1032943,176,urban,0,0,Wednesday,November
11/14/2013,2,1032943,207,urban,0,0,Thursday,November
11/15/2013,2,1032943,316,urban,0,0,Friday,November
11/16/2013,2,1032943,337,urban,0,0.15,Saturday,November
11/17/2013,2,1032943,437,urban,0,0.3,Sunday,November
11/18/2013,2,1032943,177,urban,0,0,Monday,November
11/19/2013,2,1032943,190,urban,0,0,Tuesday,November
11/20/2013,2,1032943,207,urban,0,0,Wednesday,November
11/21/2013,2,1032943,157,urban,0,0,Thursday,November
11/22/2013,2,1032943,262,urban,0,0,Friday,November
11/23/2013,2,1032943,238,urban,0,0,Saturday,November
11/24/2013,2,1032943,339,urban,0,0,Sunday,November
11/25/2013,2,1032943,252,urban,0,0,Monday,November
11/26/2013,2,1032943,242,urban,0,0,Tuesday,November
11/27/2013,2,1032943,234,urban,0,0,Wednesday,November
11/28/2013,2,1032943,151,urban,1,0,Thursday,November
11/29/2013,2,1032943,184,urban,1,0,Friday,November
11/30/2013,2,1032943,279,urban,0,0,Saturday,November
12/1/2013,2,1032943,338,urban,0,0.05,Sunday,December
12/2/2013,2,1032943,193,urban,0,0,Monday,December
12/3/2013,2,1032943,325,urban,1,0.3,Tuesday,December
12/4/2013,2,1032943,197,urban,0,0,Wednesday,December
12/5/2013,2,1032943,168,urban,0,0.05,Thursday,December
12/6/2013,2,1032943,288,urban,0,0,Friday,December
12/7/2013,2,1032943,202,urban,0,0,Saturday,December
12/8/2013,2,1032943,347,urban,0,0,Sunday,December
12/9/2013,2,1032943,187,urban,0,0,Monday,December
12/10/2013,2,1032943,270,urban,0,0,Tuesday,December
12/11/2013,2,1032943,211,urban,0,0,Wednesday,December
12/12/2013,2,1032943,162,urban,0,0,Thursday,December
12/13/2013,2,1032943,318,urban,0,0,Friday,December
12/14/2013,2,1032943,261,urban,0,0,Saturday,December
12/15/2013,2,1032943,340,urban,0,0,Sunday,December
12/16/2013,2,1032943,176,urban,0,0,Monday,December
12/17/2013,2,1032943,216,urban,0,0,Tuesday,December
12/18/2013,2,1032943,159,urban,0,0,Wednesday,December
12/19/2013,2,1032943,166,urban,0,0.05,Thursday,December
12/20/2013,2,1032943,239,urban,0,0,Friday,December
12/21/2013,2,1032943,213,urban,0,0,Saturday,December
12/22/2013,2,1032943,408,urban,0,0,Sunday,December
12/23/2013,2,1032943,185,urban,0,0,Monday,December
12/24/2013,2,1032943,213,urban,0,0,Tuesday,December
12/25/2013,2,1032943,307,urban,0,0,Wednesday,December
12/26/2013,2,1032943,226,urban,0,0,Thursday,December
12/27/2013,2,1032943,242,urban,0,0.15,Friday,December
12/28/2013,2,1032943,253,urban,1,0,Saturday,December
12/29/2013,2,1032943,427,urban,0,0.5,Sunday,December
12/30/2013,2,1032943,185,urban,0,0,Monday,December
12/31/2013,2,1032943,229,urban,0,0.05,Tuesday,December
1/1/2014,2,1032943,140,urban,0,0,Wednesday,January
1/2/2014,2,1032943,248,urban,1,0,Thursday,January
1/3/2014,2,1032943,241,urban,0,0,Friday,January
1/4/2014,2,1032943,362,urban,0,0,Saturday,January
1/5/2014,2,1032943,313,urban,0,0,Sunday,January
1/6/2014,2,1032943,153,urban,0,0,Monday,January
1/7/2014,2,1032943,239,urban,0,0,Tuesday,January
1/8/2014,2,1032943,153,urban,0,0,Wednesday,January
1/9/2014,2,1032943,233,urban,0,0,Thursday,January
1/10/2014,2,1032943,178,urban,1,0,Friday,January
1/11/2014,2,1032943,455,urban,1,0.3,Saturday,January
1/12/2014,2,1032943,282,urban,1,0,Sunday,January
1/13/2014,2,1032943,253,urban,0,0,Monday,January
1/14/2014,2,1032943,154,urban,1,0,Tuesday,January
1/15/2014,2,1032943,257,urban,0,0,Wednesday,January
1/16/2014,2,1032943,323,urban,0,0.2,Thursday,January
1/17/2014,2,1032943,190,urban,0,0.05,Friday,January
1/18/2014,2,1032943,365,urban,0,0,Saturday,January
1/19/2014,2,1032943,294,urban,0,0.15,Sunday,January
1/20/2014,2,1032943,255,urban,0,0.15,Monday,January
1/21/2014,2,1032943,189,urban,0,0,Tuesday,January
1/22/2014,2,1032943,234,urban,0,0.2,Wednesday,January
1/23/2014,2,1032943,209,urban,0,0,Thursday,January
1/24/2014,2,1032943,293,urban,0,0,Friday,January
1/25/2014,2,1032943,268,urban,0,0.05,Saturday,January
1/26/2014,2,1032943,244,urban,0,0,Sunday,January
1/27/2014,2,1032943,168,urban,0,0,Monday,January
1/28/2014,2,1032943,209,urban,0,0,Tuesday,January
1/29/2014,2,1032943,177,urban,0,0,Wednesday,January
1/30/2014,2,1032943,220,urban,0,0,Thursday,January
1/31/2014,2,1032943,223,urban,0,0,Friday,January
2/1/2014,2,1032943,361,urban,0,0,Saturday,February
2/2/2014,2,1032943,279,urban,0,0,Sunday,February
2/3/2014,2,1032943,221,urban,0,0.1,Monday,February
2/4/2014,2,1032943,177,urban,0,0,Tuesday,February
2/5/2014,2,1032943,189,urban,0,0,Wednesday,February
2/6/2014,2,1032943,153,urban,0,0,Thursday,February
2/7/2014,2,1032943,135,urban,0,0,Friday,February
2/8/2014,2,1032943,294,urban,0,0,Saturday,February
2/9/2014,2,1032943,282,urban,0,0,Sunday,February
2/10/2014,2,1032943,218,urban,0,0.2,Monday,February
2/11/2014,2,1032943,153,urban,0,0,Tuesday,February
2/12/2014,2,1032943,119,urban,0,0,Wednesday,February
2/13/2014,2,1032943,183,urban,0,0,Thursday,February
2/14/2014,2,1032943,289,urban,1,0.05,Friday,February
2/15/2014,2,1032943,273,urban,0,0,Saturday,February
2/16/2014,2,1032943,222,urban,0,0,Sunday,February
2/17/2014,2,1032943,163,urban,0,0,Monday,February
2/18/2014,2,1032943,148,urban,0,0,Tuesday,February
2/19/2014,2,1032943,152,urban,0,0,Wednesday,February
2/20/2014,2,1032943,114,urban,0,0,Thursday,February
2/21/2014,2,1032943,349,urban,0,0,Friday,February
2/22/2014,2,1032943,460,urban,0,0.3,Saturday,February
2/23/2014,2,1032943,315,urban,0,0.15,Sunday,February
2/24/2014,2,1032943,291,urban,0,0,Monday,February
2/25/2014,2,1032943,206,urban,0,0,Tuesday,February
2/26/2014,2,1032943,260,urban,0,0,Wednesday,February
2/27/2014,2,1032943,213,urban,0,0,Thursday,February
2/28/2014,2,1032943,362,urban,0,0,Friday,February
3/1/2014,2,1032943,339,urban,0,0,Saturday,March
3/2/2014,2,1032943,346,urban,0,0,Sunday,March
3/3/2014,2,1032943,243,urban,0,0.05,Monday,March
3/4/2014,2,1032943,226,urban,0,0,Tuesday,March
3/5/2014,2,1032943,156,urban,0,0,Wednesday,March
3/6/2014,2,1032943,204,urban,0,0,Thursday,March
3/7/2014,2,1032943,279,urban,0,0,Friday,March
3/8/2014,2,1032943,398,urban,0,0.15,Saturday,March
3/9/2014,2,1032943,281,urban,0,0,Sunday,March
3/10/2014,2,1032943,123,urban,0,0,Monday,March
3/11/2014,2,1032943,258,urban,0,0.2,Tuesday,March
3/12/2014,2,1032943,199,urban,0,0,Wednesday,March
3/13/2014,2,1032943,226,urban,0,0,Thursday,March
3/14/2014,2,1032943,242,urban,0,0,Friday,March
3/15/2014,2,1032943,240,urban,0,0,Saturday,March
3/16/2014,2,1032943,279,urban,0,0,Sunday,March
3/17/2014,2,1032943,144,urban,0,0,Monday,March
3/18/2014,2,1032943,215,urban,0,0,Tuesday,March
3/19/2014,2,1032943,178,urban,0,0,Wednesday,March
3/20/2014,2,1032943,164,urban,0,0,Thursday,March
3/21/2014,2,1032943,241,urban,0,0,Friday,March
3/22/2014,2,1032943,311,urban,0,0.1,Saturday,March
3/23/2014,2,1032943,362,urban,0,0,Sunday,March
3/24/2014,2,1032943,204,urban,0,0,Monday,March
3/25/2014,2,1032943,155,urban,0,0,Tuesday,March
3/26/2014,2,1032943,265,urban,0,0,Wednesday,March
3/27/2014,2,1032943,570,urban,0,0.5,Thursday,March
3/28/2014,2,1032943,224,urban,0,0,Friday,March
3/29/2014,2,1032943,254,urban,1,0,Saturday,March
3/30/2014,2,1032943,555,urban,0,0.2,Sunday,March
3/31/2014,2,1032943,257,urban,0,0.2,Monday,March
4/1/2014,2,1032943,146,urban,1,0,Tuesday,April
4/2/2014,2,1032943,176,urban,0,0,Wednesday,April
4/3/2014,2,1032943,271,urban,0,0.05,Thursday,April
4/4/2014,2,1032943,249,urban,0,0,Friday,April
4/5/2014,2,1032943,407,urban,0,0.4,Saturday,April
4/6/2014,2,1032943,284,urban,0,0,Sunday,April
4/7/2014,2,1032943,379,urban,0,0.4,Monday,April
4/8/2014,2,1032943,237,urban,0,0,Tuesday,April
4/9/2014,2,1032943,108,urban,0,0,Wednesday,April
4/10/2014,2,1032943,244,urban,0,0,Thursday,April
4/11/2014,2,1032943,293,urban,0,0.2,Friday,April
4/12/2014,2,1032943,278,urban,0,0,Saturday,April
4/13/2014,2,1032943,365,urban,0,0,Sunday,April
4/14/2014,2,1032943,190,urban,0,0.05,Monday,April
4/15/2014,2,1032943,150,urban,0,0,Tuesday,April
4/16/2014,2,1032943,181,urban,0,0,Wednesday,April
4/17/2014,2,1032943,207,urban,0,0,Thursday,April
4/18/2014,2,1032943,218,urban,0,0,Friday,April
4/19/2014,2,1032943,220,urban,0,0,Saturday,April
4/20/2014,2,1032943,314,urban,0,0,Sunday,April
4/21/2014,2,1032943,112,urban,1,0,Monday,April
4/22/2014,2,1032943,182,urban,0,0,Tuesday,April
4/23/2014,2,1032943,182,urban,0,0,Wednesday,April
4/24/2014,2,1032943,268,urban,0,0,Thursday,April
4/25/2014,2,1032943,329,urban,0,0,Friday,April
4/26/2014,2,1032943,276,urban,0,0,Saturday,April
4/27/2014,2,1032943,383,urban,0,0,Sunday,April
4/28/2014,2,1032943,131,urban,0,0,Monday,April
4/29/2014,2,1032943,142,urban,0,0.05,Tuesday,April
4/30/2014,2,1032943,151,urban,0,0,Wednesday,April
5/1/2014,2,1032943,216,urban,0,0,Thursday,May
5/2/2014,2,1032943,222,urban,0,0,Friday,May
5/3/2014,2,1032943,260,urban,0,0,Saturday,May
5/4/2014,2,1032943,345,urban,0,0,Sunday,May
5/5/2014,2,1032943,166,urban,0,0,Monday,May
5/6/2014,2,1032943,241,urban,0,0,Tuesday,May
5/7/2014,2,1032943,234,urban,0,0.1,Wednesday,May
5/8/2014,2,1032943,169,urban,1,0,Thursday,May
5/9/2014,2,1032943,224,urban,0,0,Friday,May
5/10/2014,2,1032943,345,urban,0,0,Saturday,May
5/11/2014,2,1032943,251,urban,0,0,Sunday,May
5/12/2014,2,1032943,156,urban,0,0,Monday,May
5/13/2014,2,1032943,205,urban,0,0,Tuesday,May
5/14/2014,2,1032943,219,urban,0,0.05,Wednesday,May
5/15/2014,2,1032943,157,urban,0,0,Thursday,May
5/16/2014,2,1032943,256,urban,0,0,Friday,May
5/17/2014,2,1032943,231,urban,1,0.2,Saturday,May
5/18/2014,2,1032943,329,urban,0,0.05,Sunday,May
5/19/2014,2,1032943,181,urban,0,0.15,Monday,May
5/20/2014,2,1032943,122,urban,0,0,Tuesday,May
5/21/2014,2,1032943,233,urban,0,0,Wednesday,May
5/22/2014,2,1032943,208,urban,0,0,Thursday,May
5/23/2014,2,1032943,209,urban,0,0,Friday,May
5/24/2014,2,1032943,329,urban,0,0,Saturday,May
5/25/2014,2,1032943,432,urban,0,0,Sunday,May
5/26/2014,2,1032943,221,urban,0,0,Monday,May
5/27/2014,2,1032943,232,urban,0,0,Tuesday,May
5/28/2014,2,1032943,135,urban,0,0,Wednesday,May
5/29/2014,2,1032943,156,urban,0,0,Thursday,May
5/30/2014,2,1032943,218,urban,0,0.05,Friday,May
5/31/2014,2,1032943,347,urban,0,0.2,Saturday,May
6/1/2014,2,1032943,269,urban,0,0,Sunday,June
6/2/2014,2,1032943,210,urban,0,0,Monday,June
6/3/2014,2,1032943,223,urban,0,0,Tuesday,June
6/4/2014,2,1032943,167,urban,0,0,Wednesday,June
6/5/2014,2,1032943,233,urban,0,0.5,Thursday,June
6/6/2014,2,1032943,303,urban,0,0,Friday,June
6/7/2014,2,1032943,297,urban,0,0,Saturday,June
6/8/2014,2,1032943,347,urban,0,0,Sunday,June
6/9/2014,2,1032943,159,urban,0,0.05,Monday,June
6/10/2014,2,1032943,180,urban,1,0,Tuesday,June
6/11/2014,2,1032943,278,urban,0,0,Wednesday,June
6/12/2014,2,1032943,219,urban,0,0,Thursday,June
6/13/2014,2,1032943,247,urban,0,0.1,Friday,June
6/14/2014,2,1032943,332,urban,0,0.3,Saturday,June
6/15/2014,2,1032943,260,urban,1,0,Sunday,June
6/16/2014,2,1032943,169,urban,0,0,Monday,June
6/17/2014,2,1032943,204,urban,0,0,Tuesday,June
6/18/2014,2,1032943,184,urban,0,0.05,Wednesday,June
6/19/2014,2,1032943,197,urban,0,0,Thursday,June
6/20/2014,2,1032943,175,urban,0,0,Friday,June
6/21/2014,2,1032943,308,urban,0,0,Saturday,June
6/22/2014,2,1032943,314,urban,0,0,Sunday,June
6/23/2014,2,1032943,196,urban,0,0,Monday,June
6/24/2014,2,1032943,159,urban,1,0,Tuesday,June
6/25/2014,2,1032943,202,urban,0,0,Wednesday,June
6/26/2014,2,1032943,111,urban,1,0,Thursday,June
6/27/2014,2,1032943,339,urban,0,0,Friday,June
6/28/2014,2,1032943,254,urban,0,0,Saturday,June
6/29/2014,2,1032943,381,urban,0,0.05,Sunday,June
