Month,Hour,Workday,Temp,Weather,Windspeed,Bikes
April,9,0,0.38,cloudy/misty,0.2985,13
April,10,0,0.42,cloudy/misty,0.2239,36
April,11,0,0.46,cloudy/misty,0.2239,68
April,12,0,0.52,clear,0.4179,94
April,13,0,0.52,clear,0.3881,126
April,14,0,0.58,clear,0.3582,182
April,15,0,0.6,clear,0.3881,171
April,16,0,0.6,clear,0.2836,180
April,17,0,0.6,clear,0.3284,168
April,18,0,0.58,clear,0.194,149
April,19,0,0.56,clear,0.2836,84
April,20,0,0.54,cloudy/misty,0.2537,45
April,21,0,0.56,cloudy/misty,0.2836,32
April,22,0,0.58,cloudy/misty,0.2537,55
April,23,0,0.54,cloudy/misty,0.1642,31
April,0,0,0.52,clear,0.2239,30
April,1,0,0.5,clear,0.194,14
April,2,0,0.5,clear,0.194,27
April,3,0,0.5,clear,0.0896,4
April,4,0,0.5,clear,0.0896,0
April,5,0,0.5,clear,0.0896,5
April,6,0,0.5,cloudy/misty,0,10
April,7,0,0.5,cloudy/misty,0,16
April,8,0,0.52,clear,0.2239,38
April,9,0,0.56,clear,0.2537,73
April,10,0,0.6,clear,0.1642,118
April,11,0,0.66,clear,0.1343,124
April,12,0,0.68,clear,0.2537,168
April,13,0,0.7,clear,0.2836,205
April,14,0,0.7,clear,0.3284,197
April,15,0,0.66,clear,0.2537,167
April,16,0,0.74,clear,0.3881,162
April,17,0,0.66,clear,0.2985,142
April,18,0,0.64,clear,0.1642,96
April,19,0,0.6,light rain/snow,0.2836,62
April,20,0,0.6,light rain/snow,0.2836,34
April,21,0,0.54,light rain/snow,0.1642,8
April,22,0,0.54,light rain/snow,0.1642,5
April,23,0,0.54,light rain/snow,0.0896,5
April,0,1,0.52,light rain/snow,0,2
April,1,1,0.54,clear,0.0896,2
April,2,1,0.54,clear,0.0896,1
April,3,1,0.5,cloudy/misty,0.1045,2
April,4,1,0.52,cloudy/misty,0,1
April,5,1,0.46,cloudy/misty,0,3
April,6,1,0.5,cloudy/misty,0,7
April,7,1,0.52,cloudy/misty,0.0896,13
April,8,1,0.56,clear,0.1045,27
April,9,1,0.6,clear,0.1343,27
April,10,1,0.64,clear,0.2239,61
April,11,1,0.64,clear,0.2239,53
April,12,1,0.66,clear,0.2537,48
April,13,1,0.7,clear,0.2239,57
April,14,1,0.72,clear,0.2239,47
April,15,1,0.74,clear,0.2239,50
April,16,1,0.7,clear,0.3582,41
April,17,1,0.7,clear,0.2985,80
April,18,1,0.68,clear,0.3582,74
April,19,1,0.66,clear,0.3284,62
April,20,1,0.66,clear,0.2836,42
April,21,1,0.62,clear,0.2537,41
April,22,1,0.6,clear,0.2985,23
April,23,1,0.58,clear,0.2836,9
April,0,1,0.62,clear,0.2836,10
April,1,1,0.62,clear,0.2836,16
April,2,1,0.56,clear,0.3284,17
April,3,1,0.54,clear,0.2836,17
April,4,1,0.56,clear,0.2537,2
April,5,1,0.54,clear,0.2537,0
April,6,1,0.56,clear,0.2239,0
April,7,1,0.58,clear,0.2985,16
April,8,1,0.58,clear,0.2985,32
April,9,1,0.64,clear,0.3582,35
April,10,1,0.66,clear,0.3582,22
April,11,1,0.68,clear,0.3881,40
April,12,1,0.7,clear,0.4179,40
April,13,1,0.74,clear,0.4478,37
April,14,1,0.72,clear,0.3284,40
April,15,1,0.7,clear,0.3582,34
April,16,1,0.7,clear,0.3881,40
April,17,1,0.68,clear,0.3582,66
April,18,1,0.68,clear,0.4478,65
April,19,1,0.64,clear,0.4179,42
April,20,1,0.64,clear,0.3582,35
April,21,1,0.62,clear,0.2836,33
April,22,1,0.6,cloudy/misty,0.194,32
April,23,1,0.6,cloudy/misty,0.2239,7
April,0,1,0.6,clear,0.2239,3
April,1,1,0.6,clear,0.2537,2
April,2,1,0.58,clear,0.2537,0
April,3,1,0.58,cloudy/misty,0.2836,3
April,4,1,0.56,clear,0.2239,0
April,5,1,0.56,cloudy/misty,0.2537,1
April,6,1,0.56,clear,0.2537,5
April,7,1,0.58,cloudy/misty,0.2836,17
April,8,1,0.58,cloudy/misty,0.3284,31
April,9,1,0.6,cloudy/misty,0.4179,20
April,10,1,0.62,cloudy/misty,0.2836,26
April,11,1,0.64,cloudy/misty,0.2836,53
April,12,1,0.66,clear,0.3284,38
April,13,1,0.64,clear,0.2985,31
April,14,1,0.68,clear,0.2836,29
April,15,1,0.7,clear,0.4925,18
April,16,1,0.7,clear,0.3881,29
April,17,1,0.66,light rain/snow,0.3881,63
April,18,1,0.66,light rain/snow,0.3881,46
April,19,1,0.62,clear,0.2836,40
April,20,1,0.64,clear,0.3284,30
April,21,1,0.62,clear,0.2836,19
April,22,1,0.62,cloudy/misty,0.3284,18
April,23,1,0.62,cloudy/misty,0.3582,25
April,0,1,0.64,clear,0.3582,13
April,1,1,0.62,cloudy/misty,0.3881,8
April,2,1,0.62,cloudy/misty,0.4478,14
April,3,1,0.64,cloudy/misty,0.3881,2
April,4,1,0.62,cloudy/misty,0.4179,4
April,5,1,0.62,cloudy/misty,0.3881,0
April,6,1,0.64,cloudy/misty,0.4627,7
April,7,1,0.64,cloudy/misty,0.4478,14
April,8,1,0.66,cloudy/misty,0.4478,31
April,9,1,0.62,light rain/snow,0.3284,18
April,10,1,0.62,cloudy/misty,0.2836,9
April,11,1,0.62,cloudy/misty,0.2836,10
April,12,1,0.62,cloudy/misty,0.2537,23
April,13,1,0.62,cloudy/misty,0.2985,18
April,14,1,0.62,clear,0.2985,21
April,15,1,0.66,clear,0.3284,46
April,16,1,0.62,clear,0.2537,42
April,17,1,0.64,clear,0.3582,49
April,18,1,0.64,clear,0.3582,44
April,19,1,0.62,clear,0.2985,57
April,20,1,0.58,clear,0.2239,49
April,21,1,0.56,clear,0.1343,27
April,22,1,0.54,clear,0.1642,34
April,23,1,0.54,clear,0.0896,29
April,0,1,0.52,clear,0.2836,11
April,1,1,0.5,clear,0.0896,10
April,2,1,0.46,clear,0.1045,2
April,3,1,0.46,clear,0.0896,1
April,4,1,0.46,clear,0.1343,0
April,5,1,0.46,clear,0.1343,0
April,6,1,0.5,clear,0.2836,4
April,7,1,0.52,clear,0.194,18
April,8,1,0.54,clear,0.2985,35
April,9,1,0.54,clear,0.3284,45
April,10,1,0.56,clear,0.2836,57
April,11,1,0.6,clear,0.2239,49
April,12,1,0.56,clear,0.2836,63
April,13,1,0.56,clear,0.2985,74
April,14,1,0.6,clear,0.3284,58
April,15,1,0.56,cloudy/misty,0.2985,77
April,16,1,0.54,cloudy/misty,0.3582,59
April,17,1,0.52,cloudy/misty,0.3881,75
April,18,1,0.52,clear,0.3582,55
April,19,1,0.46,clear,0.3284,40
April,20,1,0.48,clear,0.2239,34
April,21,1,0.46,clear,0.194,50
April,22,1,0.42,clear,0.1642,36
April,23,1,0.44,cloudy/misty,0.0896,25
April,0,0,0.44,cloudy/misty,0.2537,33
April,1,0,0.44,cloudy/misty,0.1642,15
April,2,0,0.44,cloudy/misty,0.2239,12
April,3,0,0.42,cloudy/misty,0.194,4
April,4,0,0.42,cloudy/misty,0.2239,2
April,5,0,0.42,clear,0.3881,3
April,6,0,0.4,clear,0.2836,10
April,7,0,0.4,clear,0.3881,21
April,8,0,0.4,clear,0.2985,21
April,9,0,0.44,clear,0.3582,35
April,10,0,0.48,clear,0.3881,94
April,11,0,0.5,clear,0.3582,120
April,12,0,0.52,clear,0.3881,178
April,13,0,0.54,clear,0.2985,185
April,14,0,0.54,clear,0.2239,184
April,15,0,0.56,clear,0.1343,217
April,16,0,0.58,clear,0.194,191
April,17,0,0.56,clear,0.1343,162
April,18,0,0.54,clear,0.1343,134
April,19,0,0.54,clear,0.1343,150
April,20,0,0.44,clear,0.1343,65
April,21,0,0.44,clear,0.1343,58
April,22,0,0.44,clear,0.1045,37
April,23,0,0.44,clear,0.1045,34
May,0,0,0.42,clear,0.0896,19
May,1,0,0.42,clear,0.1045,9
May,2,0,0.42,clear,0.1045,7
May,3,0,0.4,clear,0.1045,8
May,4,0,0.4,clear,0.1045,6
May,5,0,0.4,clear,0.0896,0
May,6,0,0.4,cloudy/misty,0.0896,4
May,7,0,0.42,cloudy/misty,0.0896,7
May,8,0,0.44,cloudy/misty,0.1343,16
May,9,0,0.46,cloudy/misty,0.1343,45
May,10,0,0.48,cloudy/misty,0.194,109
May,11,0,0.46,clear,0.1045,109
May,12,0,0.48,cloudy/misty,0.1045,109
May,13,0,0.5,cloudy/misty,0.1642,123
May,14,0,0.5,cloudy/misty,0.1045,85
May,15,0,0.5,cloudy/misty,0,113
May,16,0,0.5,cloudy/misty,0.194,75
May,17,0,0.48,cloudy/misty,0.2537,60
May,18,0,0.46,cloudy/misty,0.0896,33
May,19,0,0.46,cloudy/misty,0.1045,47
May,20,0,0.46,cloudy/misty,0,35
May,21,0,0.46,cloudy/misty,0,23
May,22,0,0.46,cloudy/misty,0,32
May,23,0,0.46,clear,0.194,64
May,0,1,0.46,clear,0.1343,68
May,1,1,0.46,clear,0.1343,41
May,2,1,0.44,cloudy/misty,0.2239,16
May,3,1,0.44,clear,0.1343,9
May,4,1,0.44,clear,0.1642,9
May,5,1,0.44,cloudy/misty,0.1343,4
May,6,1,0.44,clear,0.1045,3
May,7,1,0.46,cloudy/misty,0.3284,16
May,8,1,0.48,cloudy/misty,0.2239,21
May,9,1,0.5,cloudy/misty,0.2836,41
May,10,1,0.54,cloudy/misty,0.2239,31
May,11,1,0.58,clear,0.2985,34
May,12,1,0.62,clear,0.2239,40
May,13,1,0.62,cloudy/misty,0.194,51
May,14,1,0.64,clear,0.2239,48
May,15,1,0.66,clear,0.194,45
May,16,1,0.66,clear,0.2239,49
May,17,1,0.66,clear,0.194,65
May,18,1,0.64,cloudy/misty,0.194,68
May,19,1,0.62,cloudy/misty,0.1343,46
May,20,1,0.62,cloudy/misty,0.1343,44
May,21,1,0.6,cloudy/misty,0.1045,54
May,22,1,0.6,cloudy/misty,0,28
May,23,1,0.56,cloudy/misty,0.194,16
May,0,1,0.56,cloudy/misty,0.2239,0
May,1,1,0.56,cloudy/misty,0.2537,0
May,2,1,0.56,cloudy/misty,0.2537,0
May,3,1,0.54,clear,0.2836,0
May,4,1,0.52,clear,0.2239,3
May,5,1,0.52,clear,0.1343,0
May,6,1,0.52,cloudy/misty,0.1642,7
May,7,1,0.54,cloudy/misty,0.2239,17
May,8,1,0.56,cloudy/misty,0.2836,24
May,9,1,0.6,cloudy/misty,0.3582,29
May,10,1,0.64,cloudy/misty,0.3582,36
May,11,1,0.66,cloudy/misty,0.3284,20
May,12,1,0.68,cloudy/misty,0.4925,48
May,13,1,0.7,cloudy/misty,0.6119,50
May,14,1,0.7,cloudy/misty,0.5224,36
May,15,1,0.7,cloudy/misty,0.4478,37
May,16,1,0.72,clear,0.4627,46
May,17,1,0.7,clear,0.4627,53
May,18,1,0.7,clear,0.4179,59
May,19,1,0.68,clear,0.3582,42
May,20,1,0.66,clear,0.194,28
May,21,1,0.64,cloudy/misty,0.4478,42
May,22,1,0.58,cloudy/misty,0.3881,14
May,23,1,0.56,cloudy/misty,0.3284,12
May,0,1,0.52,light rain/snow,0.1642,5
May,1,1,0.5,light rain/snow,0.2836,1
May,2,1,0.5,light rain/snow,0.2836,0
May,3,1,0.42,light rain/snow,0.5224,0
May,4,1,0.38,light rain/snow,0.3284,1
May,5,1,0.36,light rain/snow,0.3284,1
May,6,1,0.34,light rain/snow,0.3881,0
May,7,1,0.34,light rain/snow,0.3582,6
May,8,1,0.34,light rain/snow,0.3881,5
May,9,1,0.34,light rain/snow,0.3582,5
May,10,1,0.34,cloudy/misty,0.2836,5
May,11,1,0.4,clear,0.3284,3
May,12,1,0.44,cloudy/misty,0.3582,19
May,13,1,0.46,cloudy/misty,0.4478,15
May,14,1,0.5,clear,0.3881,13
May,15,1,0.48,clear,0.4179,22
May,16,1,0.5,clear,0.4627,22
May,17,1,0.4,clear,0.2537,22
May,18,1,0.42,clear,0.2537,29
May,19,1,0.42,clear,0.3582,30
May,20,1,0.4,clear,0.3284,17
May,21,1,0.4,clear,0.1642,17
May,22,1,0.38,clear,0.2239,9
May,23,1,0.36,clear,0.2239,8
May,0,1,0.36,clear,0.194,4
May,1,1,0.34,clear,0.194,4
May,2,1,0.34,clear,0.2239,1
May,3,1,0.34,clear,0.2537,0
May,4,1,0.34,clear,0.2537,4
May,5,1,0.34,clear,0.2537,1
May,6,1,0.34,clear,0.2537,3
May,7,1,0.38,clear,0.2537,16
May,8,1,0.42,clear,0.2537,25
May,9,1,0.46,clear,0.2836,20
May,10,1,0.5,clear,0.2836,30
May,11,1,0.52,clear,0.4478,43
May,12,1,0.52,clear,0.3582,27
May,13,1,0.54,clear,0.5821,50
May,14,1,0.54,clear,0.4478,19
May,15,1,0.56,clear,0.4925,27
May,16,1,0.58,clear,0.4179,36
May,17,1,0.56,clear,0.3881,66
May,18,1,0.56,clear,0.2836,64
May,19,1,0.54,clear,0.2239,56
May,20,1,0.5,clear,0.1642,33
May,21,1,0.5,clear,0.194,39
May,22,1,0.48,clear,0.194,30
May,23,1,0.46,clear,0.194,16
May,0,1,0.44,clear,0.1642,13
May,1,1,0.4,clear,0.1642,8
May,2,1,0.38,clear,0.1045,1
May,3,1,0.36,clear,0.1045,3
May,4,1,0.36,clear,0.1045,0
May,5,1,0.34,clear,0.1045,0
May,6,1,0.36,clear,0.0896,8
May,7,1,0.4,clear,0,20
May,8,1,0.42,clear,0.2537,35
May,9,1,0.46,clear,0.2836,27
May,10,1,0.54,cloudy/misty,0.3284,30
May,11,1,0.54,cloudy/misty,0.3284,42
May,12,1,0.56,clear,0.3582,48
May,13,1,0.58,clear,0.3284,71
May,14,1,0.6,clear,0.4478,86
May,15,1,0.6,clear,0.3881,89
May,16,1,0.6,clear,0.2537,82
May,17,1,0.58,clear,0.3582,83
May,18,1,0.54,light rain/snow,0.3582,85
May,19,1,0.54,light rain/snow,0.3582,39
May,20,1,0.52,clear,0.1045,29
May,21,1,0.48,clear,0.1343,22
May,22,1,0.46,clear,0.2239,46
May,23,1,0.44,clear,0.1343,27
May,0,0,0.42,clear,0.1343,10
May,1,0,0.42,clear,0.1045,8
May,2,0,0.42,clear,0.0896,5
May,3,0,0.42,clear,0.0896,9
May,4,0,0.4,clear,0.1045,1
May,5,0,0.46,clear,0.1343,4
May,6,0,0.42,clear,0.0896,1
May,7,0,0.48,clear,0,8
May,8,0,0.52,clear,0.194,19
May,9,0,0.54,clear,0.2836,54
May,10,0,0.56,clear,0.2985,90
May,11,0,0.56,clear,0,132
May,12,0,0.6,clear,0.194,129
May,13,0,0.6,clear,0.2836,196
May,14,0,0.6,light rain/snow,0.1642,143
May,15,0,0.6,clear,0.2537,148
May,16,0,0.6,clear,0.194,119
May,17,0,0.58,clear,0.2239,138
May,18,0,0.58,clear,0.1642,114
May,19,0,0.56,clear,0.194,88
May,20,0,0.56,clear,0.1343,82
May,21,0,0.54,clear,0.2239,58
May,22,0,0.54,clear,0.194,26
May,23,0,0.5,clear,0.1045,30
May,0,0,0.5,cloudy/misty,0.1045,22
May,1,0,0.52,cloudy/misty,0,8
May,2,0,0.48,clear,0,17
May,3,0,0.46,clear,0.0896,10
May,4,0,0.42,clear,0,2
May,5,0,0.44,cloudy/misty,0,0
May,6,0,0.44,cloudy/misty,0,2
May,7,0,0.46,cloudy/misty,0,8
May,8,0,0.52,clear,0.1343,28
May,9,0,0.56,clear,0.2239,48
May,10,0,0.58,clear,0.1343,91
May,11,0,0.58,clear,0.0896,142
May,12,0,0.6,clear,0.0896,139
May,13,0,0.6,clear,0.1343,166
May,14,0,0.6,clear,0,126
May,15,0,0.6,clear,0,128
May,16,0,0.6,clear,0.1045,122
May,17,0,0.58,light rain/snow,0.2836,106
May,18,0,0.58,clear,0,63
May,19,0,0.56,clear,0,61
May,20,0,0.52,clear,0.1343,42
May,21,0,0.52,clear,0.0896,32
May,22,0,0.5,clear,0.0896,29
May,23,0,0.46,clear,0.0896,9
May,0,1,0.46,clear,0.0896,31
May,1,1,0.44,clear,0,25
May,2,1,0.44,clear,0,6
May,3,1,0.46,clear,0.0896,0
May,4,1,0.42,clear,0.1642,0
May,5,1,0.42,clear,0.1642,0
May,6,1,0.44,clear,0.2537,2
May,7,1,0.48,clear,0.2537,16
May,8,1,0.52,clear,0.2239,23
May,9,1,0.54,clear,0.1642,36
May,10,1,0.56,clear,0.194,24
May,11,1,0.6,clear,0.2239,26
May,12,1,0.6,clear,0.194,35
May,13,1,0.62,clear,0.2836,36
May,14,1,0.62,clear,0.2239,44
May,15,1,0.62,clear,0.2239,51
May,16,1,0.64,clear,0.2239,49
May,17,1,0.62,clear,0.2537,59
May,18,1,0.62,clear,0.2985,66
May,19,1,0.58,clear,0.194,45
May,20,1,0.54,clear,0.194,25
May,21,1,0.52,clear,0.1343,28
May,22,1,0.52,clear,0.0896,21
May,23,1,0.5,clear,0.0896,16
May,0,1,0.48,clear,0,6
May,1,1,0.46,clear,0.0896,3
May,2,1,0.44,clear,0.1343,1
May,3,1,0.44,clear,0.194,1
May,4,1,0.42,clear,0.2537,0
May,5,1,0.4,clear,0.2239,1
May,6,1,0.42,clear,0.1343,9
May,7,1,0.44,cloudy/misty,0.1343,13
May,8,1,0.5,cloudy/misty,0.1045,28
May,9,1,0.52,cloudy/misty,0.1045,29
May,10,1,0.56,cloudy/misty,0.0896,27
May,11,1,0.56,cloudy/misty,0.1343,17
May,12,1,0.6,cloudy/misty,0,47
May,13,1,0.62,cloudy/misty,0.2537,50
May,14,1,0.62,cloudy/misty,0,42
May,15,1,0.64,cloudy/misty,0.0896,28
May,16,1,0.66,clear,0.1045,56
May,17,1,0.64,clear,0,79
May,18,1,0.64,clear,0.1343,70
May,19,1,0.6,clear,0.2239,69
May,20,1,0.54,clear,0.1343,50
May,21,1,0.54,clear,0,30
May,22,1,0.52,clear,0.1045,29
May,23,1,0.52,cloudy/misty,0.1343,9
May,0,1,0.52,cloudy/misty,0.1343,8
May,1,1,0.5,cloudy/misty,0.1045,4
May,2,1,0.52,clear,0,6
May,3,1,0.5,clear,0.2239,0
May,4,1,0.48,cloudy/misty,0.1343,0
May,5,1,0.46,clear,0.1343,0
May,6,1,0.46,clear,0.1343,6
May,7,1,0.48,clear,0.194,25
May,8,1,0.48,clear,0.2537,21
May,9,1,0.52,clear,0.1343,21
May,10,1,0.54,clear,0.0896,30
May,11,1,0.56,clear,0.0896,18
May,12,1,0.6,clear,0,41
May,13,1,0.62,clear,0,36
May,14,1,0.62,clear,0.0896,36
May,15,1,0.64,clear,0,48
May,16,1,0.66,clear,0,49
May,17,1,0.64,clear,0.1045,17
May,18,1,0.62,clear,0.2985,40
May,19,1,0.56,clear,0.1343,60
May,20,1,0.54,clear,0.1343,28
May,21,1,0.54,clear,0,32
May,22,1,0.5,clear,0.2537,12
May,23,1,0.46,clear,0.2537,12
May,0,1,0.46,cloudy/misty,0.2239,5
May,1,1,0.46,clear,0.2239,1
May,2,1,0.44,clear,0.194,1
May,3,1,0.44,clear,0.1343,0
May,4,1,0.42,clear,0,1
May,5,1,0.42,clear,0.1343,2
May,6,1,0.44,clear,0,9
May,7,1,0.46,clear,0.1343,14
May,8,1,0.48,clear,0.194,27
May,9,1,0.5,cloudy/misty,0.2836,21
May,10,1,0.54,cloudy/misty,0.2239,28
May,11,1,0.58,clear,0.2239,43
May,12,1,0.58,clear,0.2239,43
May,13,1,0.62,cloudy/misty,0.2985,48
May,14,1,0.62,cloudy/misty,0.2239,43
May,15,1,0.64,cloudy/misty,0.2537,54
May,16,1,0.64,cloudy/misty,0.2537,50
May,17,1,0.64,cloudy/misty,0.194,54
May,18,1,0.62,clear,0.2239,64
May,19,1,0.6,cloudy/misty,0.194,59
May,20,1,0.6,clear,0.194,56
May,21,1,0.56,clear,0.1343,31
May,22,1,0.54,clear,0.194,25
May,23,1,0.54,cloudy/misty,0.194,16
May,0,1,0.52,cloudy/misty,0.1642,6
May,1,1,0.52,clear,0.1642,5
May,2,1,0.5,cloudy/misty,0.1343,3
May,3,1,0.5,cloudy/misty,0.1343,2
May,4,1,0.5,light rain/snow,0.1642,2
May,5,1,0.5,cloudy/misty,0.194,1
May,6,1,0.5,light rain/snow,0.1343,6
May,7,1,0.5,light rain/snow,0.1642,16
May,8,1,0.5,cloudy/misty,0.194,26
May,9,1,0.5,cloudy/misty,0.194,18
May,10,1,0.52,cloudy/misty,0.1343,31
May,11,1,0.52,cloudy/misty,0.1642,56
May,12,1,0.52,cloudy/misty,0.194,53
May,13,1,0.52,cloudy/misty,0.3881,69
May,14,1,0.52,cloudy/misty,0.2836,70
May,15,1,0.52,cloudy/misty,0.1642,56
May,16,1,0.52,cloudy/misty,0.1343,44
May,17,1,0.52,light rain/snow,0.1642,62
May,18,1,0.52,light rain/snow,0.1642,39
May,19,1,0.52,cloudy/misty,0.194,25
May,20,1,0.52,cloudy/misty,0.1343,22
May,21,1,0.52,cloudy/misty,0.1642,24
May,22,1,0.52,cloudy/misty,0.2239,25
May,23,1,0.5,light rain/snow,0.1642,31
May,0,0,0.5,cloudy/misty,0.1343,24
May,1,0,0.5,cloudy/misty,0.1343,18
May,2,0,0.5,cloudy/misty,0.1343,15
May,3,0,0.5,cloudy/misty,0.1343,5
May,4,0,0.5,cloudy/misty,0.1642,1
May,5,0,0.5,cloudy/misty,0.1045,7
May,6,0,0.5,cloudy/misty,0.1045,2
May,7,0,0.48,light rain/snow,0,4
May,8,0,0.5,light rain/snow,0,16
May,9,0,0.52,cloudy/misty,0.0896,14
May,10,0,0.52,cloudy/misty,0.1642,34
May,11,0,0.52,cloudy/misty,0.1343,72
May,12,0,0.52,light rain/snow,0.0896,75
May,13,0,0.52,light rain/snow,0.0896,68
May,14,0,0.54,cloudy/misty,0.1343,57
May,15,0,0.54,cloudy/misty,0.1642,73
May,16,0,0.54,cloudy/misty,0.194,107
May,17,0,0.56,cloudy/misty,0.194,78
May,18,0,0.56,cloudy/misty,0.2239,88
May,19,0,0.54,light rain/snow,0.1343,69
May,20,0,0.54,light rain/snow,0.1343,42
May,21,0,0.54,light rain/snow,0.2239,15
May,22,0,0.54,light rain/snow,0.1642,7
May,23,0,0.52,light rain/snow,0.194,11
May,0,0,0.52,cloudy/misty,0,5
May,1,0,0.52,cloudy/misty,0.1045,4
May,2,0,0.52,cloudy/misty,0.1343,13
May,3,0,0.52,cloudy/misty,0,11
May,4,0,0.52,cloudy/misty,0,5
May,5,0,0.52,light rain/snow,0.1045,3
May,6,0,0.52,cloudy/misty,0.1343,3
May,7,0,0.52,cloudy/misty,0.1343,4
May,8,0,0.54,cloudy/misty,0.1343,24
May,9,0,0.58,clear,0.2537,36
May,10,0,0.58,clear,0.2239,73
May,11,0,0.6,clear,0.2239,120
May,12,0,0.62,clear,0.2985,120
May,13,0,0.62,clear,0.2836,195
May,14,0,0.64,clear,0.194,183
May,15,0,0.66,clear,0.2537,206
May,16,0,0.64,clear,0.2537,158
May,17,0,0.56,light rain/snow,0.3582,137
May,18,0,0.56,clear,0.2537,60
May,19,0,0.56,clear,0.1045,78
May,20,0,0.54,clear,0,53
May,21,0,0.54,clear,0,44
May,22,0,0.56,clear,0,29
May,23,0,0.54,clear,0.2239,18
May,0,1,0.52,clear,0.1045,17
May,1,1,0.52,clear,0.1343,6
May,2,1,0.5,clear,0.0896,4
May,3,1,0.5,clear,0.1642,1
May,4,1,0.5,clear,0.1343,1
May,5,1,0.5,clear,0.194,1
May,6,1,0.52,clear,0.1642,11
May,7,1,0.52,clear,0.2836,27
May,8,1,0.56,clear,0.2985,28
May,9,1,0.6,clear,0.194,38
May,10,1,0.62,clear,0.0896,37
May,11,1,0.64,clear,0,56
May,12,1,0.66,clear,0.0896,72
May,13,1,0.68,clear,0,61
May,14,1,0.68,clear,0,76
May,15,1,0.72,clear,0,55
May,16,1,0.6,light rain/snow,0.2537,45
May,17,1,0.58,clear,0.2239,47
May,18,1,0.58,light rain/snow,0.194,55
May,19,1,0.58,clear,0.2537,36
May,20,1,0.58,clear,0,31
May,21,1,0.58,clear,0,28
May,22,1,0.56,clear,0.0896,22
May,23,1,0.56,clear,0.0896,18
May,0,1,0.56,cloudy/misty,0,13
May,1,1,0.56,light rain/snow,0,7
May,2,1,0.56,light rain/snow,0,4
May,3,1,0.54,light rain/snow,0.2537,1
May,4,1,0.54,light rain/snow,0.2537,2
May,5,1,0.52,light rain/snow,0.2537,0
May,6,1,0.52,light rain/snow,0.2537,0
May,7,1,0.52,cloudy/misty,0.2537,13
May,8,1,0.52,cloudy/misty,0.2985,22
May,9,1,0.54,cloudy/misty,0.2537,17
May,10,1,0.54,light rain/snow,0.2537,31
May,11,1,0.56,cloudy/misty,0.4179,26
May,12,1,0.56,light rain/snow,0.4179,38
May,13,1,0.56,cloudy/misty,0.3284,31
May,14,1,0.62,clear,0.4627,61
May,15,1,0.62,clear,0.4478,79
May,16,1,0.62,clear,0.3284,73
May,17,1,0.62,clear,0.4179,83
May,18,1,0.6,clear,0.2985,54
May,19,1,0.6,clear,0.2537,51
May,20,1,0.58,clear,0.4179,30
May,21,1,0.54,clear,0.2537,23
May,22,1,0.54,cloudy/misty,0.2836,12
May,23,1,0.54,cloudy/misty,0.2537,7
May,0,1,0.54,cloudy/misty,0.2239,8
May,1,1,0.54,cloudy/misty,0.2537,3
May,2,1,0.52,light rain/snow,0.2239,1
May,3,1,0.52,light rain/snow,0.2985,6
May,4,1,0.52,light rain/snow,0.2985,1
May,5,1,0.52,clear,0.2239,0
May,6,1,0.52,clear,0.1343,2
May,7,1,0.54,clear,0.194,14
May,8,1,0.56,clear,0.2836,25
May,9,1,0.56,light rain/snow,0.2537,26
May,10,1,0.54,light rain/snow,0.2836,33
May,11,1,0.54,cloudy/misty,0.0896,6
May,12,1,0.56,clear,0.2985,12
May,13,1,0.56,cloudy/misty,0.3284,30
May,14,1,0.58,cloudy/misty,0.2836,44
May,15,1,0.6,clear,0.2537,34
May,16,1,0.6,clear,0.194,53
May,17,1,0.6,clear,0.1343,78
May,18,1,0.6,clear,0.2239,58
May,19,1,0.56,light rain/snow,0.1343,43
May,20,1,0.56,light rain/snow,0.1343,24
May,21,1,0.52,clear,0,11
May,22,1,0.52,clear,0,14
May,23,1,0.52,clear,0.0896,10
May,0,1,0.52,clear,0.1045,6
May,1,1,0.5,clear,0,2
May,2,1,0.5,clear,0,3
May,3,1,0.48,clear,0,1
May,4,1,0.48,clear,0,2
May,5,1,0.48,clear,0,2
May,6,1,0.5,cloudy/misty,0,17
May,7,1,0.5,cloudy/misty,0,18
May,8,1,0.52,cloudy/misty,0,34
May,9,1,0.54,cloudy/misty,0.0896,40
May,10,1,0.54,cloudy/misty,0,35
May,11,1,0.54,light rain/snow,0.1642,53
May,12,1,0.58,cloudy/misty,0.1045,38
May,13,1,0.58,light rain/snow,0.2537,44
May,14,1,0.54,light rain/snow,0.194,43
May,15,1,0.56,clear,0.1642,63
May,16,1,0.58,clear,0.194,55
May,17,1,0.56,clear,0.1642,60
May,18,1,0.6,clear,0.1642,59
May,19,1,0.58,clear,0.1343,65
May,20,1,0.54,clear,0.2836,46
May,21,1,0.54,clear,0.2836,29
May,22,1,0.5,light rain/snow,0.2985,11
May,23,1,0.48,clear,0,9
May,0,1,0.46,clear,0.0896,15
May,1,1,0.46,clear,0,8
May,2,1,0.44,clear,0.0896,4
May,3,1,0.44,clear,0,1
May,4,1,0.44,clear,0.0896,1
May,5,1,0.44,clear,0.1045,0
May,6,1,0.46,clear,0.1045,15
May,7,1,0.5,clear,0.1642,30
May,8,1,0.54,clear,0,41
May,9,1,0.54,clear,0.2239,35
May,10,1,0.56,clear,0.194,44
May,11,1,0.58,cloudy/misty,0.194,63
May,12,1,0.6,cloudy/misty,0.2537,69
May,13,1,0.6,light rain/snow,0.2836,60
