Age,Experience,Income,Family,AvgAmt,Education,Subscriber
27,3,135,3,2.7,PhD,Yes
62,37,98,1,0.9,Bachelor,No
66,41,14,4,0.6,Master,No
53,27,64,4,2.6,Bachelor,No
49,25,109,2,6.8,Bachelor,No
65,40,118,1,1.3,Bachelor,No
30,5,80,4,2.2,Master,No
60,34,51,3,1.4,PhD,No
30,6,115,4,3.8,Master,Yes
54,28,83,1,2.4,Bachelor,No
54,28,90,1,0.3,Bachelor,No
37,12,28,4,1.7,Bachelor,No
32,7,82,2,2.5,Bachelor,No
51,27,24,3,0.4,Bachelor,No
46,22,71,2,1.7,Bachelor,No
41,17,80,1,0.3,Bachelor,No
62,36,109,4,1.7,PhD,No
54,28,140,1,2.9,Bachelor,No
52,27,39,4,0.2,Master,No
51,25,39,1,1.2,Master,No
24,2,50,3,2.4,Master,No
61,35,31,2,0.3,Bachelor,No
55,25,35,3,1,PhD,No
37,11,44,4,0.2,Bachelor,No
64,38,35,1,0.5,PhD,No
34,8,20,2,0.3,Bachelor,No
31,7,10,4,0.7,Master,No
42,18,83,4,2,PhD,No
47,22,203,2,8.8,Bachelor,No
29,5,84,3,0.8,Bachelor,No
34,8,41,4,0.8,Bachelor,No
36,11,164,2,7.8,Bachelor,No
34,10,152,2,6.5,Bachelor,No
26,2,62,4,1.6,Bachelor,No
48,24,12,4,1,Bachelor,No
47,23,28,4,0.6,Bachelor,No
39,13,52,1,2,Bachelor,No
62,37,19,3,1.3,Master,No
34,9,35,3,1.3,Bachelor,No
43,19,28,4,0.3,Bachelor,No
55,30,70,3,2,Master,No
65,40,140,1,0.9,Bachelor,No
26,0,102,4,2.3,PhD,No
57,27,50,4,2,PhD,No
32,7,61,3,2.3,Bachelor,No
35,9,188,2,3.7,Master,Yes
63,33,178,4,9,PhD,Yes
49,25,44,4,0.9,Master,No
23,1,12,4,1,Bachelor,No
30,6,69,4,3.4,Bachelor,No
43,19,132,1,5,Bachelor,No
39,14,128,2,3.9,Bachelor,No
31,6,44,4,0.8,Bachelor,No
65,39,44,1,0.5,PhD,No
34,8,34,2,2,PhD,No
37,12,132,2,3.9,Bachelor,No
62,38,158,2,2.1,Bachelor,No
33,9,83,1,0.1,Bachelor,No
48,22,28,1,1.4,PhD,No
33,9,131,3,2.2,PhD,Yes
45,19,31,3,0.5,Master,No
44,19,40,4,0,Master,No
37,11,71,2,1.8,Bachelor,No
31,5,42,2,2,PhD,No
56,31,35,3,0.1,Master,No
30,4,81,2,0.2,Bachelor,No
61,35,91,2,2,Bachelor,No
32,7,129,4,5.2,Master,Yes
51,27,75,1,2.7,Bachelor,No
26,1,54,4,0.6,Master,No
31,5,43,1,1.5,Bachelor,No
43,18,94,4,1.1,Master,No
57,32,84,4,1.3,PhD,No
42,18,34,1,2,Master,No
48,23,15,4,0.8,Bachelor,No
46,21,99,2,3.8,PhD,No
33,7,15,1,0.4,Master,No
45,21,83,4,2,PhD,No
31,6,83,4,1.8,PhD,No
42,18,143,1,1.7,Bachelor,No
56,30,81,4,2.6,PhD,No
63,39,39,1,1.9,Master,No
42,18,158,2,0.4,Master,Yes
50,24,62,1,1.4,PhD,No
31,6,64,2,0.1,Bachelor,No
65,40,29,1,1.5,Master,No
60,34,64,3,2.5,Bachelor,No
34,10,21,4,0.7,Master,No
62,32,142,2,2.8,PhD,Yes
56,30,64,3,2.5,Bachelor,No
51,25,40,4,1.8,Bachelor,No
44,19,61,3,2.7,Master,No
41,16,44,1,0.3,PhD,No
43,16,78,3,2.67,Master,No
25,0,25,2,0.9,PhD,No
40,16,125,2,1.9,Bachelor,No
53,29,63,2,1,PhD,No
54,30,54,1,1.6,PhD,No
36,12,92,2,0,Bachelor,No
26,2,119,2,0.6,Bachelor,No
35,11,40,1,2.4,Master,No
29,4,41,1,1,Bachelor,No
35,11,81,2,0,Bachelor,No
28,4,101,3,2.5,Bachelor,No
48,24,25,4,0.5,Master,No
46,20,55,1,1.5,Master,No
31,7,43,1,2.1,PhD,No
40,16,98,2,1.8,Master,No
27,1,112,4,2.3,PhD,No
32,2,69,4,4,PhD,No
67,43,79,4,1.7,Master,No
24,2,118,2,7.2,Bachelor,No
45,18,81,3,2.67,Master,No
26,0,19,1,0.1,Master,No
42,17,139,2,2.9,PhD,Yes
65,40,63,3,0.5,Master,No
59,33,102,2,1.4,Bachelor,No
30,5,40,4,1.7,Master,No
32,6,44,1,0.3,Bachelor,No
36,12,59,3,2,Bachelor,No
48,24,224,2,6.67,Bachelor,No
56,31,64,2,2.3,PhD,No
44,20,129,2,3.3,Bachelor,No
60,34,43,1,1.4,Bachelor,No
51,27,12,3,0.4,Bachelor,No
34,10,53,3,2.6,Master,No
45,21,39,2,2.1,PhD,No
47,23,65,1,0,Bachelor,No
29,5,18,1,0.4,PhD,No
52,28,55,1,1.6,PhD,No
61,35,60,1,2.5,PhD,No
40,14,42,2,0.3,Bachelor,No
24,0,44,3,0.1,Master,No
33,7,111,2,1.3,Bachelor,No
33,8,62,1,1,Bachelor,No
52,26,44,2,0.8,PhD,No
40,14,69,1,1.5,PhD,No
45,20,62,3,0.8,PhD,No
27,3,35,1,1.8,Master,No
38,13,91,1,2.8,Bachelor,No
50,26,12,1,0.2,Bachelor,No
41,15,89,3,0.1,Bachelor,No
60,34,65,4,1.7,Master,No
64,34,179,2,4.5,PhD,Yes
34,8,82,2,1.5,PhD,No
30,6,48,1,1.2,Bachelor,No
31,4,20,4,1.5,Master,No
41,15,91,1,2.8,PhD,No
61,37,122,2,6,Bachelor,No
42,18,22,1,1.4,PhD,No
48,23,43,2,1.3,Bachelor,No
59,34,38,4,1.7,Bachelor,No
57,33,61,3,2.67,Bachelor,No
37,13,33,4,0.4,Master,No
53,27,145,1,2.9,Bachelor,No
53,27,170,1,1,Bachelor,No
26,2,55,3,0.7,Master,No
39,14,40,1,2.5,PhD,No
35,11,68,2,0,Bachelor,No
59,33,53,3,2.5,Bachelor,No
43,18,63,3,0.8,PhD,No
39,15,123,2,2.2,Bachelor,No
49,24,13,2,0,Bachelor,No
47,23,12,4,0.2,Bachelor,No
41,17,53,2,2.5,Bachelor,No
57,33,79,1,2.7,Master,No
42,17,89,1,0.1,Master,No
61,36,188,1,9.3,Master,Yes
56,26,62,3,1.4,PhD,No
29,3,123,3,5.6,PhD,Yes
25,1,40,3,2.4,Master,No
32,8,119,4,5,PhD,Yes
37,12,123,4,3.1,Master,Yes
31,5,23,1,0.4,Master,No
38,14,62,1,1.5,PhD,No
40,14,69,3,2.1,Bachelor,No
61,36,124,2,3.9,Bachelor,No
50,26,52,4,0.1,PhD,No
32,7,134,2,3.1,Bachelor,No
62,36,58,1,0.8,Master,No
62,37,45,3,0.5,Master,No
40,15,75,4,1.1,Master,No
59,34,23,4,0.4,Master,No
43,19,123,3,1.3,Bachelor,Yes
62,37,48,3,2.2,Bachelor,No
48,22,145,1,0.3,Bachelor,No
29,5,31,1,1,PhD,No
58,32,38,3,2.2,PhD,No
43,18,78,4,1.9,PhD,No
39,15,94,2,1.9,Bachelor,No
33,7,84,1,2.9,PhD,No
40,15,22,1,0.6,PhD,No
28,3,78,4,0.2,Bachelor,No
38,11,75,3,2.33,Master,No
65,40,71,3,2.2,Bachelor,No
35,11,24,1,0.5,PhD,No
29,5,112,2,4.33,Bachelor,No
61,35,53,1,2.8,Master,No
46,21,41,1,0.5,PhD,No
50,23,25,1,0.5,Master,No
60,33,42,4,2.5,Master,No
54,27,51,3,1,Master,No
43,18,19,2,0.3,Master,No
38,14,90,2,0,Bachelor,No
46,22,89,4,1.4,Master,No
64,39,22,3,0.5,Bachelor,No
24,0,119,1,1.5,Bachelor,No
39,13,93,4,3.6,PhD,Yes
34,8,18,4,0.3,Bachelor,No
65,40,32,1,1.1,PhD,No
38,14,182,3,2.6,PhD,Yes
62,36,19,2,0.2,PhD,No
59,35,85,1,3.4,PhD,Yes
49,25,90,4,1.4,Master,No
57,32,59,2,3.7,Bachelor,No
64,38,84,1,2,Bachelor,No
47,22,95,2,3.9,Master,Yes
30,6,13,3,0.9,PhD,No
42,18,88,4,0.8,Bachelor,No
53,28,34,2,0.6,PhD,No
50,24,11,4,0.6,PhD,No
62,38,80,4,1.7,Master,No
34,10,41,1,1.33,Bachelor,No
47,21,90,2,0.8,PhD,No
62,37,93,3,3,PhD,Yes
61,35,81,4,1.9,Master,No
59,34,60,2,2.8,Bachelor,No
47,21,39,3,0.6,Master,No
65,39,22,3,0.7,Master,No
56,32,32,2,0.8,Bachelor,No
56,32,28,1,1.2,PhD,No
31,7,35,2,1,Master,No
61,31,154,3,7.5,PhD,Yes
42,18,189,2,7.6,Bachelor,No
44,19,40,4,1.9,PhD,No
47,21,88,2,1.7,Master,No
30,6,124,2,0.6,Bachelor,No
62,38,23,2,0.3,PhD,No
56,32,23,4,0.7,Bachelor,No
25,1,139,2,2,Bachelor,No
53,28,173,4,2.7,Bachelor,Yes
26,0,42,4,1.3,PhD,No
59,35,161,1,2.9,Bachelor,No
62,36,28,3,0.7,Master,No
58,32,191,4,5.2,PhD,Yes
40,14,42,2,0.3,Bachelor,No
35,5,81,4,4,PhD,No
51,25,175,3,0.7,Bachelor,Yes
41,15,82,3,0.1,Bachelor,No
51,27,53,1,1.8,PhD,No
27,1,142,3,5.5,Bachelor,Yes
46,21,42,4,1.9,PhD,No
46,20,64,4,2.9,Bachelor,No
31,5,90,2,1.3,Bachelor,No
58,32,44,1,0.8,Master,No
42,18,29,1,0.3,PhD,No
59,35,93,2,1.6,Bachelor,No
54,24,69,3,1.4,PhD,No
35,11,82,2,1.7,Master,No
34,9,180,2,6.5,PhD,Yes
46,21,13,2,0.7,PhD,No
52,28,72,1,0,Bachelor,No
55,30,54,3,1.7,Bachelor,No
34,9,104,1,4.6,Bachelor,No
57,32,44,2,1.9,Master,No
45,19,40,1,0.2,Bachelor,No
29,3,190,2,4.5,Bachelor,No
49,23,64,4,2.6,Bachelor,No
36,11,9,2,0.3,Master,No
57,31,38,4,0.7,Master,No
25,0,72,3,2.6,PhD,No
43,17,82,1,5.2,Bachelor,No
27,2,48,2,1.6,PhD,No
54,28,82,4,2.6,PhD,No
53,26,14,2,1,Master,No
55,29,162,1,2.9,Bachelor,No
43,19,54,2,1.7,Bachelor,No
35,11,90,2,0,Bachelor,No
59,34,64,4,1.7,Bachelor,No
42,18,65,3,2.1,PhD,No
51,25,113,2,6.3,Bachelor,No
57,32,38,2,2.1,PhD,No
39,15,65,1,1.5,PhD,No
53,27,39,4,1.5,PhD,No
31,6,174,2,6.7,Bachelor,No
33,3,59,2,1.75,PhD,No
38,14,43,2,1.7,Bachelor,No
47,21,24,2,0.1,PhD,No
63,39,50,1,0,Master,No
44,19,68,1,3.7,PhD,No
61,37,61,3,2,PhD,No
52,28,21,4,0.5,Master,No
59,34,21,2,0.5,Master,No
56,32,31,4,1.3,Bachelor,No
58,33,70,4,0.7,Bachelor,No
30,6,25,3,1,Master,No
42,17,78,1,1,PhD,No
51,27,19,1,0.2,Bachelor,No
60,35,23,1,0.3,PhD,No
30,4,40,4,0.8,Bachelor,No
49,23,22,1,0.3,PhD,No
26,0,71,4,1.8,Master,No
36,12,58,1,3.6,Master,No
65,40,75,3,2.2,Bachelor,No
27,0,40,1,2,Master,No
60,35,155,1,1.5,PhD,Yes
32,6,83,4,2.2,Master,No
46,20,99,3,1.1,Bachelor,No
60,36,59,1,0,Master,No
28,2,53,3,2.4,Master,No
50,26,11,4,0.2,Bachelor,No
52,28,179,4,4.2,PhD,Yes
29,1,71,2,1.75,PhD,No
30,4,85,4,2.1,PhD,No
42,18,49,3,2.1,PhD,No
32,6,122,2,1.3,Bachelor,No
40,15,171,2,3.3,Bachelor,No
49,24,138,2,2.2,Master,Yes
53,23,8,4,0.4,PhD,No
42,17,59,4,0.4,Bachelor,No
38,14,49,3,2.8,Bachelor,No
60,34,92,2,2,Bachelor,No
27,3,75,4,0,Bachelor,No
61,35,60,1,2.8,Master,No
27,2,41,2,1.7,Master,No
45,21,40,3,0.6,Master,No
41,16,81,2,0.4,Bachelor,No
44,20,52,1,0.8,PhD,No
38,14,25,4,1,Bachelor,No
39,15,139,1,3.4,Bachelor,No
48,22,54,1,1.2,Master,No
47,22,81,1,2.9,Bachelor,No
64,39,73,3,2.2,Bachelor,No
27,0,30,4,1,PhD,No
66,41,59,3,2.4,Bachelor,No
43,17,21,3,1.5,Bachelor,No
34,9,65,3,0.7,Master,No
28,2,41,3,1.1,Master,No
52,28,52,4,0.1,PhD,No
45,20,84,4,1.1,Master,No
24,2,135,2,7.2,Bachelor,No
39,14,18,4,0.2,PhD,No
40,16,34,1,0.7,Bachelor,No
30,5,85,4,1.8,PhD,No
49,23,23,1,1.4,PhD,No
53,27,65,4,2.8,Master,No
56,30,195,1,2.9,Bachelor,No
50,24,40,4,2.6,Bachelor,No
53,29,141,2,0.2,PhD,Yes
60,34,95,2,0.7,Master,No
58,33,23,3,1.3,Master,No
43,19,82,2,1.8,Master,No
46,21,53,4,1.9,PhD,No
29,3,10,4,0.4,Bachelor,No
56,30,75,1,1.9,Master,No
48,23,23,4,0.4,Master,No
61,36,133,1,2.6,Bachelor,No
41,17,129,1,3.4,Bachelor,No
35,11,85,4,0.1,Master,No
48,23,168,2,2.8,Bachelor,No
43,19,83,4,2,PhD,No
37,12,52,2,1.1,Master,No
47,22,114,1,0.6,Bachelor,No
29,3,81,1,2.9,PhD,No
63,38,32,1,1.5,Master,No
43,19,63,3,2.1,PhD,No
57,32,70,3,1.6,PhD,No
55,31,20,2,0.3,Bachelor,No
47,23,138,2,3.3,Bachelor,No
58,34,63,4,1.6,Master,No
53,28,85,1,1.3,PhD,No
59,35,180,2,6.5,Master,Yes
46,22,80,4,2,PhD,No
41,15,53,1,0.7,PhD,No
46,20,72,2,1.7,Master,No
44,18,123,3,5.9,Bachelor,Yes
44,18,91,2,0.8,PhD,No
50,26,148,2,6.8,Bachelor,No
51,25,163,2,1.3,PhD,Yes
55,30,28,4,0.1,PhD,No
37,12,193,1,8.6,Bachelor,No
34,10,22,3,0.9,PhD,No
59,34,74,4,0.7,Bachelor,No
45,20,70,4,1.9,PhD,No
30,4,11,1,0.1,Master,No
32,8,61,3,2.6,Master,No
61,37,41,1,0.8,Bachelor,No
54,28,108,4,1.9,Master,Yes
35,10,23,4,1.1,PhD,No
63,38,135,2,3.8,PhD,Yes
66,40,30,2,0.7,PhD,No
48,24,144,4,3.5,Master,Yes
60,34,139,4,0.4,Bachelor,Yes
41,17,143,2,2.7,PhD,Yes
31,7,44,1,1.2,Bachelor,No
58,31,49,4,2.5,Master,No
67,42,75,4,0.1,Master,No
35,9,43,2,0.3,Bachelor,No
40,14,59,3,0.5,PhD,No
42,17,154,3,4.9,Bachelor,Yes
44,18,75,1,0.7,PhD,No
47,23,75,1,2.6,Master,No
59,35,88,2,1.6,Bachelor,No
29,3,91,1,3.4,PhD,Yes
36,6,11,1,0.67,PhD,No
47,22,22,1,0.4,PhD,No
55,29,49,2,0.8,PhD,No
41,17,140,1,3.5,Bachelor,No
51,25,99,2,2.4,Master,No
26,2,82,2,2.5,Bachelor,No
33,9,10,4,1,Bachelor,No
30,5,109,4,2.2,Master,No
30,4,45,4,1.3,PhD,No
45,19,93,2,1.7,Master,No
40,16,89,3,3.9,Master,Yes
42,15,39,3,1,Master,No
50,26,21,1,0.2,Bachelor,No
62,37,31,3,0.2,Bachelor,No
63,37,31,1,0.5,PhD,No
43,19,52,4,2.2,Master,No
49,25,13,1,0.9,PhD,No
51,25,21,2,0.4,PhD,No
61,36,50,4,1.7,Bachelor,No
43,19,81,4,0.2,PhD,No
43,19,74,4,1.9,Bachelor,No
61,36,89,3,0.5,Bachelor,No
35,9,82,3,0.9,Master,No
59,33,88,4,1.9,Master,No
40,16,61,3,2.1,PhD,No
61,36,139,2,3.9,Bachelor,No
48,23,29,1,1.3,Master,No
37,11,51,3,2.1,Bachelor,No
56,32,58,1,1.8,PhD,No
35,9,21,2,1.4,PhD,No
35,8,43,2,1.67,Master,No
40,16,104,2,1.8,Master,No
50,23,9,1,0.5,Master,No
49,25,39,3,1.9,Master,No
46,22,89,1,2.7,Bachelor,No
64,40,21,2,0.3,PhD,No
60,35,173,3,3.1,PhD,Yes
45,21,29,1,0.3,PhD,No
52,27,43,4,0.2,Master,No
58,34,30,3,0.4,Master,No
54,30,39,4,0.1,PhD,No
48,22,83,2,0.4,PhD,No
51,25,58,3,0.7,Master,No
53,26,8,1,0.5,Master,No
57,27,39,3,1,PhD,No
43,18,204,2,8.8,Bachelor,No
37,13,45,1,1.8,Bachelor,No
32,7,111,1,3.8,Bachelor,No
34,10,83,2,2,Master,No
54,24,83,1,3,PhD,No
62,36,115,2,2.8,Bachelor,No
56,32,60,1,1.8,PhD,No
39,15,53,1,1.8,Bachelor,No
32,7,134,2,3.3,Bachelor,No
50,24,91,1,0.8,PhD,No
27,1,91,2,0.2,Bachelor,No
37,12,128,2,3.9,Bachelor,No
60,34,78,3,4.4,Bachelor,No
43,19,161,2,7.6,Bachelor,No
62,36,60,3,2.2,PhD,No
39,14,161,1,4.1,Bachelor,No
34,9,40,4,2,Master,No
46,21,68,1,0.2,Master,No
46,22,74,3,0.7,Bachelor,No
51,26,55,3,2,Master,No
44,20,145,1,3.5,Bachelor,No
60,35,24,1,1.5,Master,No
65,39,10,1,0.8,Master,No
58,33,138,2,3.9,Bachelor,No
37,12,63,4,2.1,PhD,No
52,28,54,4,0.1,PhD,No
42,16,62,3,0.9,PhD,No
54,29,81,1,0.1,PhD,No
54,28,61,3,3,Master,No
51,27,68,1,1.6,PhD,No
59,35,78,2,2.8,Bachelor,No
41,17,165,2,7.6,Bachelor,No
43,17,48,3,2.2,Master,No
52,26,155,3,7.2,Master,Yes
52,26,158,2,3.7,PhD,Yes
57,31,52,1,1.4,Bachelor,No
53,28,18,4,0.8,Bachelor,No
58,33,42,4,1.7,Bachelor,No
59,33,18,2,0.2,PhD,No
57,31,40,2,0.3,Bachelor,No
27,2,44,4,0.6,Master,No
42,16,11,1,0.2,Bachelor,No
52,26,194,2,5.7,Master,Yes
49,23,108,2,2.4,Master,No
47,23,12,4,0.5,Master,No
45,19,19,3,1.5,Bachelor,No
25,1,150,1,6.33,Bachelor,No
47,22,89,4,1.9,PhD,No
44,19,83,2,3.8,PhD,No
30,3,79,4,2,Master,No
63,38,102,4,3.4,Master,No
50,24,155,1,7.3,Bachelor,No
40,16,138,1,3.5,Bachelor,No
56,31,51,3,1.7,Bachelor,No
39,15,80,2,1.8,Master,No
42,18,135,2,3.3,Bachelor,No
28,1,34,4,1.5,Master,No
26,0,195,3,6.33,PhD,Yes
58,32,62,3,2.2,PhD,No
38,13,173,2,3.3,Bachelor,No
23,3,149,2,7.2,Bachelor,No
53,29,20,1,0.2,Bachelor,No
54,28,42,4,2.5,Bachelor,No
42,17,28,1,0.6,PhD,No
54,28,95,1,1.9,Master,No
66,42,95,2,0,PhD,No
46,21,34,1,0.1,Bachelor,No
63,37,191,2,4.3,PhD,Yes
63,38,41,2,1.5,Bachelor,No
58,34,150,1,7.4,Bachelor,No
65,41,91,2,0,PhD,No
35,9,84,4,2.2,Master,No
33,9,73,4,3.4,Bachelor,No
43,19,122,1,0.3,Bachelor,No
30,5,73,1,2.6,Master,No
61,37,20,2,0.3,PhD,No
49,24,130,4,1.1,Bachelor,Yes
52,27,85,3,3.4,PhD,Yes
45,21,134,2,3.3,Bachelor,No
64,39,98,3,1.8,Master,No
26,1,54,2,1.6,PhD,No
35,11,41,3,2,Bachelor,No
45,19,128,4,6,PhD,Yes
44,20,132,3,2.6,Bachelor,Yes
34,8,188,1,2.9,PhD,Yes
65,41,170,4,6.1,Master,Yes
32,8,14,3,0.9,PhD,No
41,15,93,1,2.8,PhD,No
52,28,79,1,2.7,Master,No
35,9,79,4,2.2,Master,No
51,26,62,4,1.8,PhD,No
30,6,95,2,0.2,Bachelor,No
58,33,60,4,1.3,PhD,No
49,23,75,1,1.5,Master,No
63,38,85,4,0.1,Master,No
40,15,143,1,4.1,Bachelor,No
27,0,34,1,2,Master,No
38,14,44,2,1.7,Bachelor,No
52,28,31,4,0.9,Master,No
49,24,13,4,0.8,Bachelor,No
59,35,52,4,1.5,Bachelor,No
32,8,42,1,0.2,PhD,No
30,4,102,4,2.1,PhD,No
64,38,143,2,6.4,PhD,Yes
59,33,10,4,0.7,PhD,No
62,37,44,1,1.1,PhD,No
61,37,158,2,6,Bachelor,No
53,26,12,2,1,Master,No
51,26,59,1,1.2,Bachelor,No
55,29,92,1,1.9,Master,No
36,10,82,2,2.8,Bachelor,No
44,19,44,4,0,Master,No
26,2,182,2,3.2,Master,Yes
54,30,121,2,0.4,Bachelor,No
35,11,38,1,1.7,Bachelor,No
34,10,92,2,2.7,Bachelor,No
28,3,53,2,1.6,PhD,No
32,7,45,3,2.3,Bachelor,No
38,14,63,1,3.6,Master,No
53,28,181,1,8.1,Bachelor,No
26,1,184,2,4.2,PhD,Yes
45,21,33,3,0.5,Bachelor,No
58,33,22,3,0.2,Bachelor,No
59,33,99,2,2.7,Bachelor,No
45,18,44,3,1,Master,No
64,39,101,4,3.4,Master,No
30,3,32,1,2,Master,No
40,16,59,4,2.67,Bachelor,No
61,36,25,2,0.5,Master,No
40,16,140,3,5.6,Bachelor,Yes
40,10,29,1,0.75,PhD,No
43,19,35,1,0.7,Bachelor,No
39,14,141,4,6.3,Bachelor,Yes
35,11,75,4,2,PhD,No
38,12,58,2,2.8,Bachelor,No
67,43,41,2,1.1,Bachelor,No
55,30,42,2,2,Master,No
28,2,55,3,1.1,Master,No
30,4,18,4,0.3,Master,No
59,35,75,4,2.3,PhD,No
26,2,85,2,2.5,Bachelor,No
52,28,43,4,1.1,Master,No
40,15,149,2,3.9,Bachelor,No
31,7,25,2,1,Master,No
50,25,19,4,0.4,Master,No
27,3,18,1,0.4,PhD,No
64,39,13,4,0.6,Master,No
34,10,41,1,2.4,Master,No
30,6,139,1,4.3,Bachelor,No
39,15,62,3,2.33,Bachelor,No
34,10,51,3,2,Bachelor,No
40,15,71,3,3,Bachelor,No
33,8,145,1,2.7,PhD,Yes
38,12,45,4,1.2,Master,No
42,17,53,4,1.9,PhD,No
37,13,64,1,1.5,PhD,No
33,8,39,4,0.8,Bachelor,No
60,34,38,3,2.2,PhD,No
28,4,85,3,2.5,Bachelor,No
45,20,61,3,2.7,Master,No
56,32,23,1,1.2,PhD,No
53,27,122,1,2.4,Bachelor,No
37,12,72,4,0.7,PhD,No
47,21,123,1,7.3,Bachelor,No
58,32,40,1,1.6,Bachelor,No
52,26,62,4,2.8,Master,No
46,22,113,2,3.3,Bachelor,No
52,27,81,4,3.8,Master,No
24,0,59,4,1.6,Bachelor,No
57,31,25,2,0.7,Master,No
66,41,25,4,0.6,Master,No
30,5,14,4,0.5,PhD,No
48,23,19,1,0.1,Bachelor,No
63,37,61,1,2.5,PhD,No
48,23,21,1,0.1,Bachelor,No
34,10,44,1,1.33,Bachelor,No
60,35,42,3,1.5,Bachelor,No
55,25,52,1,1.4,PhD,No
50,24,112,1,0,Bachelor,No
29,5,34,1,0.4,PhD,No
61,35,83,2,1.7,PhD,No
50,25,24,4,0.4,Master,No
37,13,71,2,1.7,Master,No
64,40,181,2,2.3,Master,Yes
43,19,75,4,0.2,PhD,No
39,14,153,2,3,Bachelor,No
23,2,75,2,1.8,Master,No
34,10,19,4,0.4,Master,No
29,2,31,4,1.5,Master,No
33,8,178,3,8.5,Bachelor,Yes
60,35,65,2,1.5,Bachelor,No
49,25,8,1,0.3,Bachelor,No
54,28,92,2,1.1,Bachelor,No
59,34,145,4,1.8,Bachelor,Yes
42,17,85,1,3.7,PhD,No
62,38,149,1,4.7,Bachelor,No
63,38,9,4,0.6,Master,No
57,31,164,2,3.8,PhD,Yes
61,36,40,3,0.5,Master,No
35,10,54,1,2.5,PhD,No
26,0,164,2,4,PhD,Yes
33,8,140,1,4.6,Bachelor,No
31,7,18,1,0.4,PhD,No
51,27,12,4,1,Bachelor,No
55,29,140,2,2.7,Bachelor,No
38,12,24,2,0.8,PhD,No
38,12,60,2,1.8,Bachelor,No
53,27,50,2,0.8,PhD,No
62,38,44,1,1.9,Master,No
35,9,51,4,2.2,Master,No
46,21,34,2,1.3,Bachelor,No
60,35,33,2,0.5,Master,No
63,38,63,2,1.5,Bachelor,No
43,18,22,2,0,PhD,No
33,7,104,2,3.6,PhD,Yes
43,19,75,3,0.3,PhD,No
62,36,75,2,1.7,PhD,No
48,23,62,4,3.6,PhD,No
38,14,48,1,1.8,Bachelor,No
36,10,73,2,2.8,Bachelor,No
49,25,135,2,1.4,Bachelor,No
61,35,61,3,2.2,PhD,No
49,22,78,3,2,Master,No
59,34,40,3,0.9,PhD,No
30,6,44,1,0.2,PhD,No
44,20,45,2,2.5,Bachelor,No
67,41,18,2,0.4,Bachelor,No
59,35,53,4,2.3,PhD,No
37,11,11,3,0.1,Master,No
50,24,38,3,0.6,Master,No
56,31,28,1,1.5,Master,No
29,3,35,2,0.3,Bachelor,No
55,29,81,3,1.7,Master,No
48,22,90,2,0.8,PhD,No
32,8,115,1,4,Bachelor,No
47,22,78,1,0.2,Master,No
46,21,30,4,1.9,PhD,No
33,7,39,4,0.8,Bachelor,No
39,13,69,3,0.1,Bachelor,No
60,35,29,3,0.2,Bachelor,No
39,15,54,4,2.2,Master,No
34,10,60,3,2.8,Bachelor,No
55,30,99,1,0.1,PhD,No
67,42,51,3,2.2,Bachelor,No
40,14,53,3,0.5,PhD,No
44,20,111,2,5.3,Master,Yes
56,30,79,3,0.8,Bachelor,No
50,25,90,1,2.8,Master,No
31,5,18,2,0.3,Bachelor,No
66,41,73,3,2.4,Bachelor,No
43,18,59,3,0.8,PhD,No
58,32,40,2,0.3,Bachelor,No
33,9,41,1,1.5,Master,No
33,9,53,1,2.1,PhD,No
32,8,128,2,4.33,Bachelor,No
55,30,145,2,6,PhD,Yes
25,2,35,4,1,PhD,No
40,14,28,2,0.8,PhD,No
54,28,155,1,1,Bachelor,No
36,11,195,2,3,Bachelor,No
35,9,50,4,2.2,Master,No
44,19,48,3,0.8,PhD,No
38,14,81,1,3.6,Master,No
30,4,50,1,1.5,Bachelor,No
39,13,21,3,0.2,Master,No
35,9,142,2,0,Bachelor,No
41,16,64,4,0.4,Bachelor,No
56,26,91,1,3,PhD,No
52,28,74,1,2.6,Master,No
29,4,182,1,3.7,PhD,Yes
38,14,82,4,2.67,Bachelor,No
51,25,45,4,2.6,Bachelor,No
45,21,85,2,3.2,Bachelor,No
51,26,133,1,0.6,Bachelor,No
53,26,22,1,0.5,Master,No
50,26,24,4,0.5,Master,No
59,33,38,3,2.2,PhD,No
57,32,80,2,0,PhD,No
45,21,33,3,0.5,Bachelor,No
27,1,41,4,1.8,PhD,No
40,15,90,4,1.1,Master,No
39,13,89,1,2.8,PhD,No
26,1,8,2,0.9,PhD,No
27,2,85,1,1.9,Bachelor,No
55,30,53,3,1.7,Bachelor,No
64,39,20,3,0.1,PhD,No
41,17,9,1,1,Bachelor,No
46,22,25,4,0.6,Bachelor,No
43,19,114,1,1.7,Bachelor,No
24,3,41,4,1,PhD,No
29,3,49,4,2.1,PhD,No
58,32,12,4,0.7,PhD,No
45,18,50,3,2.5,Master,No
53,28,30,4,0.2,Master,No
45,21,32,4,0.6,Bachelor,No
32,7,41,4,2,Master,No
56,31,25,3,0.1,Master,No
31,5,29,1,0.3,Bachelor,No
29,4,50,4,1.7,Master,No
48,24,79,3,0.7,Bachelor,No
36,11,110,1,3.8,Bachelor,No
36,9,40,2,1.67,Master,No
41,16,18,1,0.6,PhD,No
48,23,48,1,0.3,Bachelor,No
27,0,40,4,1,PhD,No
33,9,19,2,1,Master,No
31,7,35,1,1.33,Bachelor,No
